상권_코드_명,상권_코드,기준_년_코드,기준_분기_코드,점포_수,유사_업종_점포_수,개업_율,폐업_율,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,집객시설_수,교통_인프라,총 상주인구 수,총_직장_인구_수,총_생활인구_수,월_평균_소득_금액,경영_위기_비율
연트럴파크(연남동주민센터),2110562,2022,1,254,261,0.0275590551181102,0.0039370078740157,1739325472,1196657348,1337974556,1567695749,31496858,1186376793,907178641,378090456,290652750,111874809,10,8,2902,426.0,935735,3100817.0,0.125
연트럴파크(연남동주민센터),2110562,2022,2,253,260,0.0237154150197628,0.0237154150197628,2256612219,1517141787,1551959897,2168658034,33240035,1534119791,1167466019,497155490,359309730,129326866,10,8,2902,426.0,1064427,3100817.0,0.25
연트럴파크(연남동주민센터),2110562,2022,3,253,260,0.0355731225296442,0.0355731225296442,1992917781,1265234971,1273027324,1914258299,45799784,1377163373,911179230,435015980,304008562,114118693,10,8,2902,426.0,935441,3100817.0,0.1666666666666666
연트럴파크(연남동주민센터),2110562,2022,4,265,271,0.0679245283018867,0.0264150943396226,1969326374,1475210065,1449589726,1895950029,55414468,1388666370,1042770485,443647899,285908645,129131883,10,8,2902,426.0,907493,3100817.0,0.2962962962962963
연희동,2120093,2022,1,498,536,0.0200803212851405,0.0140562248995983,18602899633,6116479242,10806073929,11756640699,69075164,4976764131,5644489667,4047757782,4333176443,3491451435,37,11,1107,661.0,429297,3763854.0,0.125
연희동,2120093,2022,2,500,537,0.022,0.016,22902847772,8479701734,13943724771,15011846996,144042802,6393229778,6607555768,5606428519,6177787581,4026527323,37,11,1107,661.0,410062,3763854.0,0.2222222222222222
연희동,2120093,2022,3,503,540,0.0298210735586481,0.0218687872763419,22008044398,7528330015,13223167658,13709552152,161844422,6093901469,6448288730,4991708830,5186052130,4050924242,37,11,1107,661.0,401967,3763854.0,0.1904761904761904
연희동,2120093,2022,4,507,544,0.0335305719921104,0.0256410256410256,21433589494,8498451875,13440871333,14127744516,224489740,6450051192,5889879597,5481840152,5499635744,4022719423,37,11,1107,661.0,421843,3763854.0,0.238095238095238
영등포구청역,2120136,2022,1,830,928,0.0373493975903614,0.016867469879518,18243616162,5273295681,12599106595,8475860840,82383870,3402246371,5587707822,4250519456,4174822485,3577287446,51,7,3021,6617.0,1873538,2672081.0,0.0
영등포구청역,2120136,2022,2,837,931,0.027479091995221,0.019115890083632,23019047380,6423975796,15804925269,10124594028,110951429,4176637842,6991089758,5456012857,5229478433,3965348975,51,7,3021,6617.0,1802180,2672081.0,0.2631578947368421
영등포구청역,2120136,2022,3,837,931,0.031063321385902,0.029868578255675,22679189473,5930996036,15272077633,10028027622,120681707,4204454274,6843999007,5232918748,5152773794,3745277723,51,7,3021,6617.0,1761892,2672081.0,0.238095238095238
영등포구청역,2120136,2022,4,841,937,0.0321046373365041,0.0237812128418549,22467853838,6660215027,15438240758,10137304757,142647949,4267472561,6834158389,5212897781,4921727637,4196966083,51,7,3021,6617.0,1726121,2672081.0,0.1428571428571428
영등포역(영등포),2120145,2022,1,1635,1830,0.0134556574923547,0.0165137614678899,98992851212,50044868008,66884840891,72449719484,1102643578,34514771297,38595829564,22378999896,21374297252,21368018774,200,18,4753,3856.0,2850301,2984414.0,0.0757575757575757
영등포역(영등포),2120145,2022,2,1641,1835,0.0225472273004265,0.0158439975624619,123225999081,62545498071,85806874650,88332806365,1114393978,42628362748,50087970834,28211464914,27288893521,24807262532,200,18,4753,3856.0,3166364,2984414.0,0.0298507462686567
영등포역(영등포),2120145,2022,3,1619,1811,0.019147621988882,0.0339715873996294,124304329553,60515907323,84028975564,87438628821,1328704307,42416732474,47282153723,29524619748,26259286476,24653487076,200,18,4753,3856.0,3130187,2984414.0,0.0985915492957746
영등포역(영등포),2120145,2022,4,1625,1812,0.024,0.0227692307692307,124942906514,68442095711,90029637308,88630420943,1507371779,45544569406,50745954876,31237117793,25438335780,24186671369,200,18,4753,3856.0,3203369,2984414.0,0.1282051282051282
왕십리역(왕십리),2120049,2022,1,529,624,0.0151228733459357,0.0207939508506616,27417911178,11096870914,16662133499,18444044774,545927258,10045717353,8065476427,6470966960,6391666933,3586423353,70,20,2136,1459.0,1291700,2704852.0,0.1025641025641025
왕십리역(왕십리),2120049,2022,2,540,635,0.0444444444444444,0.0185185185185185,31980773040,12917217910,18474407341,21800627429,706998552,10958787830,9467237714,7214189104,7242382206,4685439362,70,20,2136,1459.0,1400311,2704852.0,0.1219512195121951
왕십리역(왕십리),2120049,2022,3,531,625,0.0188323917137476,0.0376647834274952,33692264213,13985230848,20000131151,22978589167,716500555,11817099159,10055115239,7902503069,7563330176,4924172126,70,20,2136,1459.0,1396740,2704852.0,0.1395348837209302
왕십리역(왕십리),2120049,2022,4,534,626,0.0411985018726591,0.0393258426966292,37048405334,16366860630,22084635082,26182130749,961395137,13375357349,10973064738,8956916899,8645725555,5354306152,70,20,2136,1459.0,1486379,2704852.0,0.1276595744680851
용산전자상가(용산역),2120040,2022,1,3409,3454,0.0073335288941038,0.0064535054268113,815315869220,181360147937,487608202723,220723381729,2811704431,53923248623,114865140625,246162828671,207838872079,82729790013,52,18,1472,8014.0,645434,3392718.0,0.2258064516129032
용산전자상가(용산역),2120040,2022,2,3387,3429,0.0047239444936522,0.0091526424564511,674193570259,140187377314,387218169696,182919769895,1711599103,37929382056,97128782192,200396711440,154450353535,78521111275,52,18,1472,8014.0,647295,3392718.0,0.4
용산전자상가(용산역),2120040,2022,3,3339,3381,0.0050913447139862,0.0188679245283018,747581326648,130115502156,383429154652,181977425390,832915088,39242334362,89707911944,178168222383,162439755749,95015440506,52,18,1472,8014.0,607603,3392718.0,0.2285714285714285
용산전자상가(용산역),2120040,2022,4,3314,3357,0.004224502112251,0.0096560048280024,839455664010,150347356544,380660012850,182870356266,1597109003,36868320612,79553802990,177362873940,169919150419,98229112159,52,18,1472,8014.0,647992,3392718.0,0.3636363636363636
은행사거리,2120085,2022,1,674,783,0.029673590504451,0.0103857566765578,37423087901,13173991464,22067785414,27578891524,937856569,2392103400,3396606151,22000248921,15605996633,5313865255,50,6,191,317.0,561346,3285046.0,0.1481481481481481
은행사거리,2120085,2022,2,678,787,0.0309734513274336,0.023598820058997,35826776104,13372830641,22253138140,26296517722,1102856959,2369903121,3684430331,23103208947,14014890753,4274365739,50,6,191,317.0,566021,3285046.0,0.1481481481481481
은행사거리,2120085,2022,3,682,789,0.0293255131964809,0.0263929618768328,39171721577,12247979366,23104187824,27521604527,1169846789,2671060706,3942566755,24301326561,14625861397,3915130131,50,6,191,317.0,558455,3285046.0,0.1111111111111111
은행사거리,2120085,2022,4,672,781,0.0223214285714285,0.0342261904761904,37081176943,13406247358,22689945707,27036148480,1092652440,2303742640,3906810437,24797964187,13224734667,4400189833,50,6,191,317.0,554415,3285046.0,0.2592592592592592
을지로3가역,2120031,2022,1,1176,1239,0.0170068027210884,0.0119047619047619,86831567345,13605499073,42622380087,32851967280,135673394,10363291762,21186391003,15675010550,17000689865,11113290808,65,10,670,6147.0,1438129,3522189.0,0.1159420289855072
을지로3가역,2120031,2022,2,1169,1228,0.0162532078699743,0.0171086398631308,99240291733,16256380307,48259794451,41790191081,237845796,13294068893,20507738101,20500836925,20077749216,15431746583,65,10,670,6147.0,1712372,3522189.0,0.15625
을지로3가역,2120031,2022,3,1160,1216,0.0129310344827586,0.0232758620689655,96251833129,15209964150,56791279033,30663392381,211268765,13430249504,23774352693,16385355648,15856120545,17797324261,65,10,670,6147.0,1662498,3522189.0,0.0789473684210526
을지로3가역,2120031,2022,4,1170,1226,0.0196581196581196,0.0119658119658119,107403237417,15880211537,59454138412,34105657459,303155791,13391847261,19974518329,22249533719,24039031793,13601708963,65,10,670,6147.0,1717856,3522189.0,0.0555555555555555
인사동,2120008,2022,1,1274,1313,0.0117739403453689,0.0094191522762951,21124269057,7267096350,11836780281,12370202398,120712834,3147867390,4381388570,4524370765,5715118896,6317524224,50,15,397,22070.0,283786,3362180.0,0.25
인사동,2120008,2022,2,1273,1312,0.0102120974076983,0.0086410054988216,28806102199,11736377201,15828041406,19078963670,179212305,3962702819,5907946289,6811837958,8253652575,9791653136,50,15,397,22070.0,344263,3362180.0,0.2857142857142857
인사동,2120008,2022,3,1270,1308,0.0141732283464566,0.0181102362204724,27542483199,9841554271,15083318354,16873406322,198574633,3721245113,5661494302,6562859320,7253956749,8558594560,50,15,397,22070.0,345803,3362180.0,0.1363636363636363
인사동,2120008,2022,4,1267,1305,0.0142067876874506,0.0165745856353591,31428719372,13624682011,17714126041,20432941969,316664505,5805157739,6364204917,7261965956,8693570477,9705550329,50,15,397,22070.0,360458,3362180.0,0.3043478260869565
잠실새내역(신천),2120225,2022,1,1765,1972,0.0305949008498583,0.0254957507082152,84031891838,25944030376,47298818341,57215435675,718432908,13334557206,21611582204,34667483699,21127926901,13054271077,175,7,3414,5750.0,2333368,3137714.0,0.170886075949367
잠실새내역(신천),2120225,2022,2,1790,2003,0.0379888268156424,0.0150837988826815,94774166330,35256521662,59080023744,63712596374,895511937,18019065172,27828554431,39555923587,21731916080,14761648895,175,7,3414,5750.0,2448850,3137714.0,0.2331288343558282
잠실새내역(신천),2120225,2022,3,1789,1998,0.0346562325321408,0.0374510899944102,101367323151,32634243018,60902536000,65826799775,1007706087,18188140608,28179926726,42965649459,22191725405,14196187511,175,7,3414,5750.0,2553935,3137714.0,0.1988950276243093
잠실새내역(신천),2120225,2022,4,1802,2011,0.0360710321864594,0.0305216426193118,94425673540,34900830368,58937708745,62756094568,1154391779,17396759756,27052924483,41078739716,21187907751,13823030320,175,7,3414,5750.0,2723676,3137714.0,0.1657754010695187
장안동사거리,2120067,2022,1,1010,1136,0.0247524752475247,0.0188118811881188,52266448581,14565900977,30281675030,32262610574,193989144,4110708519,10052041520,16041502489,19356842058,12789201887,92,17,6049,2587.0,1705750,2576528.0,0.1111111111111111
장안동사거리,2120067,2022,2,1011,1136,0.0247279920870425,0.0207715133531157,57453727944,15836254644,35067569263,34168935158,241819426,4647292051,11066847975,16029497643,20166223560,17084823784,92,17,6049,2587.0,1716900,2576528.0,0.1
장안동사거리,2120067,2022,3,1001,1122,0.0229770229770229,0.0389610389610389,56929846015,14924990952,32961540190,34735847719,286061742,4756867051,10661388354,16470174629,19120631717,16402264428,92,17,6049,2587.0,1706203,2576528.0,0.1428571428571428
장안동사거리,2120067,2022,4,994,1112,0.0352112676056338,0.0432595573440643,58740973838,15928355704,32726880614,36994477378,376816192,5565082175,9911386208,16275126634,20624580481,16968366303,92,17,6049,2587.0,1722634,2576528.0,0.1052631578947368
장지역(가든파이브),2120236,2022,1,1187,1268,0.0160067396798652,0.0143218197135636,42420044953,9507009616,23670470452,22138197230,63413901,2552060206,6566282457,17700752005,8954400023,9971759090,39,10,167,4622.0,254149,3435366.0,0.3333333333333333
장지역(가든파이브),2120236,2022,2,1184,1265,0.0152027027027027,0.0118243243243243,45775989404,9268958539,25934165922,17321397731,68993708,4023440688,8332790765,10848190839,10802532437,9179573543,39,10,167,4622.0,259729,3435366.0,0.3461538461538461
장지역(가든파이브),2120236,2022,3,1179,1257,0.015267175572519,0.0203562340966921,50581363988,9614635934,26093276745,19692422302,96076878,4718884658,10160931459,11779228288,9364856592,9665721173,39,10,167,4622.0,249087,3435366.0,0.3703703703703703
장지역(가든파이브),2120236,2022,4,1184,1263,0.0177364864864864,0.0143581081081081,53416852091,12759111533,35326817647,20618861182,123737747,3170483817,8674795540,17084409698,9779827924,17112424107,39,10,167,4622.0,248895,3435366.0,0.2222222222222222
장한평역(장한평),2120066,2022,1,1695,1772,0.0141592920353982,0.0117994100294985,56096825743,8009705652,32062099713,27723712922,85661179,3654264928,6973852792,13519904530,22160324418,13357843148,94,23,4543,7424.0,1480655,2591303.0,0.1666666666666666
장한평역(장한평),2120066,2022,2,1702,1777,0.0193889541715628,0.0135135135135135,64080325886,9845022763,38187729078,30995042446,100405965,4559233151,8732286482,16694198358,24043817276,15052830286,94,23,4543,7424.0,1523061,2591303.0,0.0
장한평역(장한평),2120066,2022,3,1692,1764,0.0135933806146572,0.0206855791962174,66361077158,10472191165,41967761294,29950756556,226649623,6495868341,9959970741,18241219606,21984835384,15010953780,94,23,4543,7424.0,1499152,2591303.0,0.0555555555555555
장한평역(장한평),2120066,2022,4,1691,1763,0.0183323477232406,0.0183323477232406,72023765417,11093062755,45977917170,31563286444,216475205,5915424780,10783844039,21617870300,23186595387,15821901447,94,23,4543,7424.0,1507591,2591303.0,0.0555555555555555
종각역,2120006,2022,1,2104,2322,0.0123574144486692,0.0118821292775665,78942092787,12632262021,35984656587,28091197379,233102040,13228926287,18081982713,13742931167,11686164573,7102839624,118,14,431,33181.0,1190117,2943100.0,0.0
종각역,2120006,2022,2,2108,2323,0.0194497153700189,0.0137571157495256,109825772411,19940977032,49835774189,40144693315,344910143,18805007343,27009493455,19275279403,15258432167,9287344979,118,14,431,33181.0,1407354,2943100.0,0.0
종각역,2120006,2022,3,2106,2321,0.0218423551756885,0.0223171889838556,114067317364,18826517408,49271762484,41840056838,394543832,19760850562,26523081851,19644471499,15381274639,9407596951,118,14,431,33181.0,1382059,2943100.0,0.1
종각역,2120006,2022,4,2091,2301,0.0196078431372549,0.0258249641319942,118823647853,20496418134,50576754863,40553310897,534599813,19898405270,26822699665,19329075824,15110610095,9434675088,118,14,431,33181.0,1415457,2943100.0,0.0
종로3가역,2120009,2022,1,3524,3649,0.0122020431328036,0.0122020431328036,230246377374,60169832996,149738201351,113168568314,379490228,26500868368,49169468856,64698930313,67891900257,54266111620,163,11,3708,8495.0,1683960,2705236.0,0.1397849462365591
종로3가역,2120009,2022,2,3523,3649,0.0167470905478285,0.0105024127164348,244030755959,66420692723,153098240809,123235608204,572927766,33145319923,52510398686,68031312406,67921969052,54148603588,163,11,3708,8495.0,1975828,2705236.0,0.1789473684210526
종로3가역,2120009,2022,3,3514,3640,0.0173591348890153,0.018782014797951,229892032017,66529498817,147963739772,119300524081,884123381,31655045647,47978594109,63134062585,61346530279,62265907878,163,11,3708,8495.0,1926818,2705236.0,0.1886792452830188
종로3가역,2120009,2022,4,3530,3655,0.0198300283286118,0.0178470254957507,281040893020,76752612689,173134789520,136708215300,774650008,32742949004,60150588231,76121241437,76464569138,63575550129,163,11,3708,8495.0,2012662,2705236.0,0.1851851851851851
천호역,2120243,2022,1,1223,1338,0.008176614881439,0.0163532297628781,67357597621,21466091237,31223968967,48057115156,427934139,15402820240,19155303131,15378493638,14405572410,14518442448,128,12,4057,1353.0,972892,3388339.0,0.0
천호역,2120243,2022,2,1223,1339,0.0147179067865903,0.0114472608340147,73913358438,23512840408,32978002890,57670054281,498911986,18467895731,22371494995,17075151745,16023995859,16210606856,128,12,4057,1353.0,993560,3388339.0,0.0
천호역,2120243,2022,3,1205,1319,0.0174273858921161,0.0331950207468879,72798939734,20417315500,32705300221,53637113528,550912117,18074324177,21095548801,16298833661,15407998706,14914796294,128,12,4057,1353.0,966459,3388339.0,0.0
천호역,2120243,2022,4,1195,1306,0.0175732217573221,0.0276150627615062,67403296749,21724700165,31966007723,50170580591,541889562,16426024395,20241787484,16567467643,14530305486,13829113732,128,12,4057,1353.0,966782,3388339.0,0.0555555555555555
청담사거리(청담동명품거리),2120208,2022,1,1336,1400,0.0179640718562874,0.0164670658682634,105476456644,43346588226,62455464382,70204195423,266751442,16314084550,39133223411,35292968170,24433382931,17219026137,93,8,3265,10577.0,1349245,3922348.0,0.2631578947368421
청담사거리(청담동명품거리),2120208,2022,2,1341,1404,0.0253542132736763,0.0186428038777032,110917235417,43190901398,67237298904,69804542910,588683791,16068874207,37141073678,34250137422,26443464511,22549768510,93,8,3265,10577.0,1575539,3922348.0,0.3269230769230769
청담사거리(청담동명품거리),2120208,2022,3,1344,1404,0.0223214285714285,0.0200892857142857,113236483973,41826200388,61752553469,73654016871,685814294,16581965672,39991687498,32014338416,26410920408,19721844084,93,8,3265,10577.0,1548172,3922348.0,0.3703703703703703
청담사거리(청담동명품거리),2120208,2022,4,1360,1420,0.025,0.0125,133638802658,47646577223,75047864068,83479080740,340644680,16423989744,42509397732,47401537773,28873345747,22978029126,93,8,3265,10577.0,1525722,3922348.0,0.4038461538461538
"총신대입구역(이수, 총신대)",2120156,2022,1,1203,1328,0.0166251039068994,0.0124688279301745,49077262349,14334690976,28866596141,31000499926,458346164,9411134048,12659376716,12127121421,12824576866,12386540828,142,20,4331,3255.0,2821293,3555185.0,0.1544715447154471
"총신대입구역(이수, 총신대)",2120156,2022,2,1202,1330,0.0307820299500831,0.0232945091514143,56400044276,16768498846,32840335311,36919032281,503948007,10766128015,15067981081,14716270527,14634990762,14070049190,142,20,4331,3255.0,3142825,3555185.0,0.1833333333333333
"총신대입구역(이수, 총신대)",2120156,2022,3,1197,1325,0.0225563909774436,0.0284043441938178,55220428743,16222313513,31768066398,35893430456,485745101,11316821290,14984949390,13752527056,13715678842,13405775166,142,20,4331,3255.0,3044195,3555185.0,0.1428571428571428
"총신대입구역(이수, 총신대)",2120156,2022,4,1194,1319,0.0268006700167504,0.0326633165829145,54089277309,17336808742,32890166831,35309974246,490344790,11466522806,15772365757,13633122084,13334689445,13503096189,142,20,4331,3255.0,3078204,3555185.0,0.1166666666666666
충무로역,2120032,2022,1,1154,1241,0.0121317157712305,0.0233968804159445,40415148266,4192467853,24175171595,11630848655,170905145,5111562388,5438079565,13050381859,7221921285,4814233802,73,10,2576,11403.0,938398,2819399.0,0.1428571428571428
충무로역,2120032,2022,2,1156,1243,0.0155709342560553,0.0112456747404844,41544804733,5969027226,23260538857,13373009840,503041815,7248243760,6574407041,7087751605,9102431312,6117673179,73,10,2576,11403.0,1062449,2819399.0,0.1509433962264151
충무로역,2120032,2022,3,1153,1240,0.02081526452732,0.0225498699045967,39786250549,5236906524,22528690748,12018897846,388626999,6664443606,5922257792,5847079821,9918963382,5806217000,73,10,2576,11403.0,989923,2819399.0,0.1111111111111111
충무로역,2120032,2022,4,1152,1241,0.0190972222222222,0.0190972222222222,45745700161,7044650910,26781635149,14060950030,595227011,8229776564,6444239982,9865736787,9726031018,5982913804,73,10,2576,11403.0,1020823,2819399.0,0.2407407407407407
포스코사거리,2120215,2022,1,1711,1893,0.0146113383985973,0.0099357101110461,77881299308,9562547691,36957387738,30880612892,143962252,8665410249,19059953449,18192727274,14081491985,7694455420,92,9,3513,61656.0,2958213,4437951.0,0.1333333333333333
포스코사거리,2120215,2022,2,1716,1897,0.0203962703962703,0.0116550116550116,93003306528,10856395045,42624094287,34871054629,178495005,10250786036,21884573412,21031336859,14635727516,9514230098,92,9,3513,61656.0,3150398,4437951.0,0.1481481481481481
포스코사거리,2120215,2022,3,1697,1877,0.0176782557454331,0.0282852091926929,90692191260,10672446542,41267155025,35255895855,197026581,10475004493,20887287087,22218577805,14492567983,8252586927,92,9,3513,61656.0,3191283,4437951.0,0.1325301204819277
포스코사거리,2120215,2022,4,1705,1878,0.0187683284457478,0.0181818181818181,93709780730,11553692244,41625202502,35580855682,211554661,10136684519,21272565237,21425511661,14659119562,9500622544,92,9,3513,61656.0,3143968,4437951.0,0.1162790697674418
포이사거리(삼호물산),2120184,2022,1,1396,1482,0.0150429799426934,0.0078796561604584,66667893063,9617568912,35271105717,21717144538,277185151,6098760768,11790539834,15101164553,12696565730,11025261487,70,21,5782,10139.0,1931524,3129878.0,0.0476190476190476
포이사거리(삼호물산),2120184,2022,2,1396,1480,0.0171919770773638,0.0128939828080229,72301756006,11739293069,38821134304,26339765675,347078616,7310181395,12755195378,16633275437,15532059754,12583946153,70,21,5782,10139.0,1952550,3129878.0,0.1428571428571428
포이사거리(삼호물산),2120184,2022,3,1395,1477,0.0164874551971326,0.0186379928315412,67155342479,10241023087,32430306361,23149938513,246466006,6736828405,11806932480,13184430311,12633164716,10972188981,70,21,5782,10139.0,1875419,3129878.0,0.0869565217391304
포이사거리(삼호물산),2120184,2022,4,1408,1489,0.0234375,0.0163352272727272,72103439087,11710071514,32646086967,24645941382,327059971,7086091265,12199649044,14119069467,12571405180,10988753421,70,21,5782,10139.0,1826777,3129878.0,0.0952380952380952
학동사거리,2120200,2022,1,1286,1346,0.031104199066874,0.0163297045101088,68707723772,32574777028,35527257532,53605934552,288138527,18569924484,33783500973,17130360113,12768840964,6592427037,78,4,976,9363.0,1171034,3402858.0,0.1309523809523809
학동사거리,2120200,2022,2,1293,1353,0.034029389017788,0.017014694508894,90506891200,36443874862,44598197336,67775242885,323562687,20890343630,42408007965,24088547297,16201594595,8460348175,78,4,976,9363.0,1308597,3402858.0,0.2888888888888888
학동사거리,2120200,2022,3,1291,1351,0.0263361735089078,0.0278853601859024,81857576139,35817900457,42818762316,60937247074,466830068,22353871621,37100840778,21600565431,13936861307,8297356008,78,4,976,9363.0,1251662,3402858.0,0.2444444444444444
학동사거리,2120200,2022,4,1300,1359,0.0238461538461538,0.02,81181780197,38060411822,42900330723,60050241752,549414060,21304575821,35837275391,20567785369,15922703566,8768818276,78,4,976,9363.0,1260738,3402858.0,0.2555555555555555
학동역,2120191,2022,1,1106,1169,0.0144665461121157,0.0153707052441229,52963571509,18312720330,32734783149,27764606592,146394466,8275507438,14438923795,14792830469,13970020308,8875713270,65,8,4394,13862.0,1728336,3289173.0,0.1666666666666666
학동역,2120191,2022,2,1102,1164,0.0199637023593466,0.0163339382940108,51613706769,11768751986,26481423771,25365607650,155330840,7661703504,12080209717,11707648755,11304522716,8932293040,65,8,4394,13862.0,1887146,3289173.0,0.2631578947368421
학동역,2120191,2022,3,1094,1156,0.0118829981718464,0.0210237659963436,52830127377,13466903157,27209232414,26220910199,150349674,8210044770,13627163364,11706514159,11206975984,8529094649,65,8,4394,13862.0,1841244,3289173.0,0.2857142857142857
학동역,2120191,2022,4,1105,1169,0.0235294117647058,0.0117647058823529,55673738696,18648171741,38331716135,26048564672,187857828,10465107892,14892179357,15847141002,12810343049,10177651653,65,8,4394,13862.0,1861861,3289173.0,0.3333333333333333
합정역,2120101,2022,1,954,1059,0.0272536687631027,0.0230607966457023,33718635721,13162443790,22312153349,21504910112,266039686,10603634350,12984367076,9293507658,6857632680,3811882001,77,17,6927,1932.0,1378358,4649382.0,0.125
합정역,2120101,2022,2,953,1056,0.0230849947534102,0.0199370409233997,41814349360,15839805321,27783146554,26079931321,345019356,13391128822,18014969235,8838877054,9050202310,4222881093,77,17,6927,1932.0,1513316,4649382.0,0.0714285714285714
합정역,2120101,2022,3,949,1051,0.0210748155953635,0.024236037934668,36103941971,12869554822,24986055716,20752250645,311149590,11116732580,12792853064,9660347789,8397236750,3459986605,77,17,6927,1932.0,1531543,4649382.0,0.1025641025641025
합정역,2120101,2022,4,947,1045,0.0221752903907074,0.0263991552270327,38067565001,13575768017,25866491326,22241801932,350019261,10632394320,14154390422,8533052157,10379196522,4059034934,77,17,6927,1932.0,1582731,4649382.0,0.1282051282051282
해방촌 남동측,2110081,2022,1,263,280,0.0304182509505703,0.0076045627376425,5463998708,2933797225,3905391376,4292842284,27114683,1899092172,2255435631,1710106700,1245435724,1061048744,21,11,3429,291.0,1702993,2557337.0,0.1052631578947368
해방촌 남동측,2110081,2022,2,269,286,0.0408921933085501,0.0148698884758364,6335005696,3775838805,4550880556,5203256359,37008896,2539217284,3029882498,1849943188,1177912197,1120172847,21,11,3429,291.0,1766481,2557337.0,0.0833333333333333
해방촌 남동측,2110081,2022,3,269,284,0.0297397769516728,0.037174721189591,6141683146,3225962945,4283073645,4910668324,57743475,2360213966,2623408080,1604144384,1400526332,1147705738,21,11,3429,291.0,1646471,2557337.0,0.1666666666666666
해방촌 남동측,2110081,2022,4,270,285,0.0407407407407407,0.0333333333333333,4996510851,3130162928,3820216761,3981700918,38993183,1991046568,2300560206,1524246271,995545716,951525736,21,11,3429,291.0,1489180,2557337.0,0.25
홍대 걷고싶은 거리,2130191,2022,1,478,544,0.0271966527196652,0.0188284518828451,16680122057,10727448681,10934373014,15928636677,1631853031,13097322746,5439279511,3055070283,2863571129,775912983,4,2,497,367.0,452702,2700407.0,0.1428571428571428
홍대 걷고싶은 거리,2130191,2022,2,483,548,0.0372670807453416,0.0248447204968944,24179586937,14999743769,16097442452,21995030515,1930742546,18528122433,8287340684,4407457446,3688470245,1250339614,4,2,497,367.0,493012,2700407.0,0.238095238095238
홍대 걷고싶은 거리,2130191,2022,3,480,545,0.0333333333333333,0.0395833333333333,24200593247,14196924411,15927201356,21428951658,2194911149,18456598581,7510787913,4512417418,3862937699,818500259,4,2,497,367.0,541825,2700407.0,0.2
홍대 걷고싶은 거리,2130191,2022,4,483,546,0.0289855072463768,0.0227743271221532,21679343973,14715173833,15197187025,19996795409,2087354200,17037346680,7118229195,4312769172,3725708994,912574188,4,2,497,367.0,561671,2700407.0,0.1666666666666666
홍대입구역 3번,2110564,2022,1,213,223,0.0422535211267605,0.0140845070422535,4277381617,2902413048,3696829666,3200499826,116227362,2683103931,1835975913,1119100276,743430047,399491967,4,0,571,471.0,702034,2584653.0,0.25
홍대입구역 3번,2110564,2022,2,216,227,0.037037037037037,0.0185185185185185,5553685716,3067579372,4731047464,3556633759,97712551,2907984920,2570648287,1457356135,839354797,414624534,4,0,571,471.0,783726,2584653.0,0.125
홍대입구역 3번,2110564,2022,3,221,232,0.0452488687782805,0.0271493212669683,5858393846,3225908547,4940010930,3720061249,247916527,3396098549,2515266050,1108952451,956432175,435406430,4,0,571,471.0,769012,2584653.0,0.1904761904761904
홍대입구역 3번,2110564,2022,4,225,236,0.0355555555555555,0.0177777777777777,5883704272,3711687187,5253738095,4009177041,231602786,3472516153,2631066731,1456401922,786610140,684717401,4,0,571,471.0,850415,2584653.0,0.2105263157894736
홍대입구역(홍대),2120103,2022,1,2716,2949,0.0309278350515463,0.0158321060382916,70105302627,38193344119,44209746172,60638799974,3078476833,46739858784,26422526607,13100758753,11195708997,4311216196,91,22,4789,9580.0,3184441,2934520.0,0.1873589164785553
홍대입구역(홍대),2120103,2022,2,2746,2970,0.037509104151493,0.0236707938820101,91914151361,51628385182,58566713960,79727673751,3714798835,62732395771,35397188047,17293905403,14492982356,4663159285,91,22,4789,9580.0,3873815,2934520.0,0.1967592592592592
홍대입구역(홍대),2120103,2022,3,2765,2980,0.0415913200723327,0.0379746835443038,97915054032,52883377583,62425470840,83094061371,4540349591,67326273349,36131920831,18227045860,14901902860,4392109699,91,22,4789,9580.0,3846744,2934520.0,0.1696035242290749
홍대입구역(홍대),2120103,2022,4,2766,2979,0.0336225596529284,0.0303687635574837,92392017749,57218258558,61544900016,80961618932,4680643441,66830472133,35151231846,17740715097,13917942103,4185514344,91,22,4789,9580.0,3897068,2934520.0,0.1894736842105263
화곡역,2120120,2022,1,540,636,0.024074074074074,0.0166666666666666,23115288238,7259401338,14549570812,15443582429,250762792,5671951299,7456218799,6093983322,5310181908,5210055110,88,16,2748,927.0,1102013,2624496.0,0.1666666666666666
화곡역,2120120,2022,2,541,634,0.0369685767097966,0.0388170055452865,25228502516,8653350438,16377297636,17077867602,296501367,6667083550,8059595780,7460624555,5578093316,5393266676,88,16,2748,927.0,1168431,2624496.0,0.4736842105263157
화곡역,2120120,2022,3,535,627,0.016822429906542,0.0299065420560747,25512611649,7832439156,16299965539,16682437710,310401037,6305498996,7729126559,6975450949,5885671302,5776254401,88,16,2748,927.0,1163547,2624496.0,0.3809523809523809
화곡역,2120120,2022,4,538,631,0.0241635687732342,0.020446096654275,24255742286,8443543829,16280101591,16018647613,344606728,5835290835,7599718659,6951351325,6118351707,5449429943,88,16,2748,927.0,1208993,2624496.0,0.3809523809523809
