일반_대표자_성별코드,대표자연령대코드,고용근로자수,환산임대료,일반_사업자형태코드,산업중분류코드,일반_창업형태코드,일반_현사업체_직전종사상지위항목코드,창업_비용_총창업비용,창업_비용_본인부담금액,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_영업이익,경영_전자상거래_매출비율,경영_부채금액
1,60,0,56.0,1,10,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,13,0,0
1,60,0,125.4,1,10,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,5,90,5,0,0,18,0,0
1,60,0,66.0,1,13,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,20,0,0
1,60,0,41.0,1,13,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,8,0,30
1,60,0,70.0,1,13,3,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,38,0,0
1,60,0,0.0,1,14,1,3,21.0,21.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,100,0,0,0,0,28,0,0
1,60,0,246.0,1,16,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,60,40,0,0,0,-7,0,100
1,60,0,62.0,1,16,1,2,50.0,50.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,15,85,0,0,0,28,0,2
1,60,0,56.0,1,23,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,17,0,0
1,60,0,30.0,1,24,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,3,0,0
1,60,0,48.0,1,25,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,36,0,0
1,60,0,74.0,1,25,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,20,90,200
1,60,0,68.4,1,25,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,70,0,0,30,0,34,0,256
1,60,0,56.0,1,26,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,11,0,63
1,60,0,0.0,1,27,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,12,0,0
1,60,0,62.0,1,28,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,14,0,0
1,60,0,134.0,1,28,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,3,0,4
1,60,0,0.0,1,29,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,10,0,0,90,41,0,0
1,60,0,112.0,1,30,1,1,70.0,35.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,50,50,0,0,0,38,0,20
1,60,0,132.0,1,32,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,31,0,26
1,60,0,104.4,1,32,1,2,40.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,100,0,0,0,0,15,0,0
1,60,0,124.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,9,0,0
1,60,0,62.0,1,33,1,2,50.0,50.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,100,0,0,0,0,10,0,0
1,60,0,94.0,1,34,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,14,0,0
1,60,0,82.0,1,34,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,21,0,4
1,60,0,72.0,1,34,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,18,0,21
1,60,0,0.0,1,34,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,30,0,0
1,60,0,41.0,1,34,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,9,0,0
1,60,0,46.0,1,34,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,15,0,0
1,60,0,47.0,1,42,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,16,0,0
1,60,0,82.0,1,42,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,100,0,0,0,37,0,0
1,60,0,82.0,1,42,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,35,0,13
1,60,0,0.0,1,42,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,30,0,0
1,60,0,0.0,1,42,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,30,0,0
1,60,0,112.0,1,46,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,16,0,20
1,60,0,0.0,1,47,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,20,80,0,0,0,21,0,20
1,60,0,198.0,1,47,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,-2,0,50
1,60,0,76.0,1,63,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,0,0,0,0,-5,100,0
1,60,0,68.0,1,68,1,3,30.0,20.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,100,0,0,0,0,17,5,10
1,60,0,62.0,1,68,1,2,30.0,13.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,90,10,0,0,0,7,0,0
1,60,0,204.0,1,68,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,12,0,0
1,60,0,82.0,1,68,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,11,0,10
1,60,0,188.0,1,71,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,18,0,10
1,60,0,22.4,1,73,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,60,20,20,0,0,22,5,5
1,60,0,0.0,1,74,1,1,20.0,15.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,20,80,0,0,0,15,0,4
1,60,0,0.0,1,74,1,2,6.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,100,0,0,0,0,10,0,0
1,60,0,62.0,1,75,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,7,0,10
1,60,0,77.2,1,85,1,3,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,20,80,0,0,0,11,0,30
1,60,0,572.0,1,90,1,1,150.0,75.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,0,100,0,0,0,-6,0,75
1,60,0,392.0,1,91,1,3,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,85,5,0,0,9,0,30
1,60,0,46.0,1,95,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,16,0,0
1,60,0,74.0,1,95,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,5,0,25
1,60,0,96.0,1,95,1,3,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,13,0,0
1,60,0,0.0,1,95,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,11,0,0
1,60,0,0.0,2,10,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-33,0,867
1,60,0,0.0,2,10,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,95,5,0,0,-9,100,34
1,60,0,130.0,2,13,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-13,0,581
1,60,0,21.6,2,16,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,0,0,0,100,12,0,0
1,60,0,72.0,2,16,1,1,30.0,30.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,20,80,0,0,0,27,0,39
1,60,0,100.0,2,20,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,-17,0,0
1,60,0,89.6,2,23,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,25,0,1457
1,60,0,145.0,2,23,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,296,0,422
1,60,0,56.0,2,23,1,1,50.0,50.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,0,0,0,0,100,-7,0,0
1,60,0,92.0,2,26,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,-26,0,44
1,60,0,0.0,2,30,1,2,20.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,100,0,0,0,0,-2,0,76
1,60,0,168.0,2,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,0,0,0,50,15,0,206
1,60,0,0.0,2,33,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,-134,0,37
1,60,0,0.0,2,41,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,100,0,0,0,-21,20,303
1,60,0,77.0,2,42,1,2,50.0,20.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,20,80,0,0,0,17,0,404
1,60,0,52.0,2,46,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,85,15,0,0,0,-10,75,22
1,60,0,40.0,2,46,1,2,100.0,100.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,50,0,50,0,0,10,0,557
1,60,0,38.84,2,46,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,5,0,137
1,60,0,160.0,2,58,1,2,50.0,50.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,0,0,0,0,100,60,0,0
1,60,0,42.0,2,63,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,16,100,3
1,60,0,11.92,2,74,1,1,21.0,21.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,100,0,0,0,0,-2,0,14
1,60,0,119.6,2,75,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,160,0,267
1,60,0,82.0,2,75,1,2,50.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,90,10,0,0,0,0,0,253
1,60,0,300.0,2,75,1,2,150.0,150.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0,0,0,0,100,-14,0,51
1,60,9,240.0,2,26,1,2,150.0,150.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,46,0,571
1,60,9,0.0,2,28,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,333,0,455
1,60,9,110.0,2,41,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,147,0,5728
1,60,10,151.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,80,20,0,0,0,180,0,993
1,60,10,1198.0,2,15,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,182,100,6468
1,60,10,216.0,2,41,1,2,200.0,100.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,100,0,0,0,0,93,0,121
1,60,11,67.0,2,41,1,3,350.0,350.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,100,0,0,0,0,420,0,146
1,60,16,164.0,2,15,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,30,0,0,70,0,-11,0,639
1,60,1,240.0,2,41,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,10,0,800
1,60,1,0.0,1,10,1,3,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,90,10,0,0,0,4,0,50
1,60,1,94.0,1,10,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,43,0,120
1,60,1,0.0,1,10,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,30,0,0
1,60,1,76.0,1,13,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,34,0,0
1,60,1,57.0,1,14,1,2,10.0,10.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,100,0,0,0,0,21,0,0
1,60,1,0.0,1,15,1,2,15.0,15.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,10,0,0,0,90,36,0,0
1,60,1,0.0,1,17,1,2,10.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100,0,0,0,0,41,0,0
1,60,1,0.0,1,22,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,5,0,0
1,60,1,78.4,1,28,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,47,0,0
1,60,1,186.0,1,32,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,30,70,0,0,0,33,0,30
1,60,1,89.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,90,10,0,0,0,14,0,0
1,60,1,0.0,1,46,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,102,0,17
1,60,1,0.0,1,47,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,5,95,0,0,0,7,0,0
1,60,1,0.0,1,47,1,1,50.0,50.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,30,60,0,0,10,36,0,0
1,60,1,0.0,1,55,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-6,0,100
1,60,1,204.0,1,56,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,100,0,0,0,10,0,60
1,60,1,52.0,1,68,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,17,0,50
1,60,1,40.0,1,96,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,29,0,0
1,60,1,160.0,1,96,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,100,0,0,0,20,0,0
1,60,1,52.0,1,26,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,20,0,0
1,60,1,0.0,1,68,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,49,0,270
1,60,1,274.0,1,14,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,20,0,10
1,60,1,484.0,1,95,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,30,70,0,0,0,20,0,100
1,60,1,82.0,2,22,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-33,0,18
1,60,1,70.4,2,58,1,2,25.0,20.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100,0,0,0,0,7,100,23
1,60,1,256.0,1,15,1,2,100.0,100.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0,30,70,0,0,0,-10,0,0
1,60,1,0.0,1,26,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,27,50,378
1,60,1,82.0,1,27,3,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,95,5,0,0,0,159,0,1
1,60,1,0.0,1,28,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,18,0,50
1,60,1,224.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,51,0,100
1,60,1,36.0,1,47,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,50,0,0
1,60,1,266.0,1,47,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,28,0,0
1,60,1,169.4,1,95,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,1,0,4
1,60,1,96.0,2,10,1,2,60.0,40.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,0,100,0,0,0,5,0,164
1,60,1,81.0,2,10,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,100,0,0,0,12,0,57
1,60,1,0.0,2,22,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,95,5,0,0,-48,50,790
1,60,1,61.0,2,42,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-41,29,35
1,60,1,41.0,2,62,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-17,0,184
1,60,1,82.0,2,74,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,4,0,205
1,60,1,0.0,2,76,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-89,0,25
1,60,1,6.2,2,75,1,1,10.0,10.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,10,90,0,0,0,183,0,0
1,60,0,0.0,1,10,1,2,100.0,80.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,20,80,0,0,0,10,30,0
1,60,0,44.8,2,41,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-10,0,0
1,60,1,61.0,1,10,3,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,13,0,0
1,60,1,119.0,1,56,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,5,90,0,0,5,7,0,0
1,60,1,0.0,1,22,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,85,15,0,0,0,6,10,0
1,60,1,0.0,1,24,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,40,0,10
1,60,1,111.8,1,25,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,80,0,30
1,60,1,89.6,1,29,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-10,0,40
1,60,1,0.0,1,34,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,30,70,0,0,0,19,0,0
1,60,1,3.6,1,74,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,13,0,0
1,60,1,0.0,2,27,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,89,10,64
1,60,1,78.4,1,14,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,45,0,30
1,60,1,209.0,1,14,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,20,80,0,0,0,-2,0,0
1,60,1,158.0,1,15,1,2,200.0,90.0,2.0,3.0,5.0,5.0,1.0,1.0,5.0,100,0,0,0,0,20,0,200
1,60,1,254.0,1,15,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-10,0,0
1,60,1,256.0,1,22,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,0,0,0,100,0,10,0,0
1,60,1,224.0,1,25,2,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,30,0,20,0,38,0,100
1,60,1,62.0,1,25,3,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,24,0,100
1,60,1,0.0,1,28,1,1,200.0,100.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,70,10,0,0,20,288,0,679
1,60,1,174.0,1,30,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,42,0,120
1,60,1,154.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,50,50,0,0,0,40,0,50
1,60,1,260.0,1,33,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,23,0,0
1,60,1,92.0,1,42,1,2,100.0,100.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,100,0,0,0,0,25,0,0
1,60,1,0.0,1,46,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,30,20,0,0,50,42,10,483
1,60,1,112.0,1,46,2,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,5,95,0,0,0,13,50,0
1,60,1,0.0,1,68,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,111,0,563
1,60,1,0.0,1,95,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,10,90,0,0,0,15,1,1
1,60,1,256.0,2,27,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,41,0,505
1,60,1,56.0,2,32,1,2,50.0,50.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,100,0,0,0,0,9,0,220
1,60,1,0.0,2,41,1,2,70.0,70.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,100,0,0,0,0,-39,0,0
1,60,1,60.0,2,42,1,1,30.0,30.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,10,0,0,0,90,66,0,1377
1,60,2,41.0,1,14,1,2,20.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,0,0,0,0,44,0,20
1,60,2,112.0,1,10,1,1,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,70,30,0,0,0,45,0,20
1,60,2,46.0,1,15,1,2,107.7131902,81.2392638,2.785276074,2.569018405,3.48006135,2.897239264,2.966257669,2.651840491,2.946319018,100,0,0,0,0,-11,0,120
