상권_코드_명,기준_년_코드,기준_분기_코드,yearquarter,lease_sole,lease_corp,owner,is_risky_0,is_risky_1,total_stores_count,existing_customers_count,Restaurant,Service,Distribution,Japanese,Korean,Western,Bar,PersonalService,ArtSportsandLeisure-relatedServiceIndustry,BakeryDessert,Cafe,ProfessionalDistribution,HealthcareServiceIndustry,EducationServiceIndustry,Fastfood,average(age),average(duration),average(is_franchise),average(business_square_size),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_weekend_sales_delivery),average(sum_weekend_sales_card),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),경영_위기_비율,클러스터
선유도역 골목형상점가,2022,1,2022-1,21.0,0.0,0.0,16.0,5.0,21.0,3.1742857044,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0285714232,3.4285714303,0.0,84.0681714198,2.8571428571,0.3890476176,5.5000000014,7.0476190476,3.8733333342,2.329301662,0.2383094284,9.7882586541,0.0301904778,2.7570714281,18.0539480943,0.2411190497,-2.4e-09,0.238095238095238,1
선유도역 골목형상점가,2022,2,2022-2,20.0,0.0,0.0,20.0,0.0,20.0,3.8469999893,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3750000073,3.4250000033,0.0,85.11958005,2.9000000009,0.4855000004,5.6250000012,9.0599999995,5.2130000002,2.680598548,0.3886619021,11.7437444917,0.016525,3.6357749967,24.1167624773,0.1276749971,1.7e-09,0.0,1
선유도역 골목형상점가,2022,3,2022-3,15.0,0.0,0.0,14.0,1.0,15.0,4.4466666484,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7600000199,3.8000000041,0.0,82.608000035,3.0000000048,0.4000000035,5.9000000026,9.322666669,4.8760000026,4.3283596684,0.1517856002,12.6088722815,0.008600003,3.137766669,24.9988200113,0.083166673,1.35e-08,0.0666666666666666,1
선유도역 골목형상점가,2022,4,2022-4,15.0,0.0,0.0,13.0,2.0,15.0,5.0179999826,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7600000085,3.8000000008,0.0,82.6080000278,3.0000000027,0.4000000032,5.9000000028,10.2673333342,5.2493333345,3.7143262052,0.2809035339,13.4169121358,3.5e-09,4.3664333342,28.1853733465,0.0948000045,4e-09,0.1333333333333333,1
선유도역 골목형상점가,2023,1,2023-1,15.0,0.0,0.0,14.0,1.0,15.0,4.8079999846,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7599999823,3.7999999978,0.0,82.6079999201,2.9999999998,0.9000000009,5.8999999994,10.1360000029,5.3280000027,2.4107414016,0.2585811995,12.9374210507,1.5e-09,3.6667333412,27.7671466673,0.0865999987,-9e-10,0.0666666666666666,1
성수동카페거리,2022,1,2022-1,15.0,0.0,0.0,11.0,4.0,15.0,0.9307692142,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,33.0399999974,4.8999999996,0.0,56.4720000253,2.1599999995,2.8660000044,2.3999999978,2.4738461546,1.543076926,2.5505346628,0.2064640673,9.939051882,0.0424000033,2.3294706837,9.8321293699,0.1583066721,3.5738439345,0.2666666666666666,0
성수동카페거리,2022,2,2022-2,17.0,0.0,0.0,11.0,6.0,17.0,1.1085714098,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,33.4588235291,4.7705882389,0.0,54.5900000426,1.9882352956,2.5288235323,2.2941176494,3.4992857137,2.390714286,2.0708025909,0.1467162963,19.6428396579,2.3e-09,3.2753641241,11.7912658875,3.7e-09,4.5121394011,0.3529411764705882,0
성수동카페거리,2022,3,2022-3,21.0,0.0,0.0,18.0,3.0,21.0,1.129444435,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,32.6000000012,4.1714285738,0.0,51.517857134,1.9285714284,2.0471428575,2.1428571399,7.4111111146,6.2816666686,2.7964977638,0.2024078565,10.422896276,3e-10,3.7660114258,13.2878602372,-4e-10,5.102023814,0.1428571428571428,0
성수동카페거리,2022,4,2022-4,21.0,0.0,0.0,13.0,8.0,21.0,1.383333317,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,32.6000000224,4.1714285755,0.0,51.5178572123,1.9285714316,2.0471428604,2.1428571443,8.1366666756,6.7533333416,3.2192488688,0.3300460018,10.8289052606,2.3e-09,5.0586043033,14.5874105757,3.2e-09,4.8882734207,0.3809523809523809,0
성수동카페거리,2023,1,2023-1,21.0,0.0,0.0,16.0,5.0,21.0,1.3955555436,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,32.5999999944,4.1714285716,0.0,51.5178570944,1.9285714297,0.6785714289,2.1428571423,8.8066666689,7.4111111132,2.3805580479,0.8093347138,9.5656494675,1.9e-09,4.7103014255,14.3029009397,3.6e-09,4.0180152438,0.238095238095238,0
성수역,2022,1,2022-1,21.0,6.0,0.0,25.0,2.0,27.0,4.157407398,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3888888942,9.2333333361,0.1111111111,196.0522222414,1.8322222235,1.3692592608,2.4444444454,8.3396296296,4.1822222234,2.8331179296,0.5520270001,13.9637390615,0.1563518513,3.5015240729,25.78301619,0.5915518525,4.2538534443,0.074074074074074,1
성수역,2022,2,2022-2,19.0,5.0,0.0,23.0,1.0,24.0,4.6516666585,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6791666521,8.2333333329,0.125,213.6837499575,1.8820833323,1.4266666669,2.5416666623,9.5333333297,4.8816666635,4.1725135802,0.8603376265,14.9174095593,0.1566625009,5.1488833293,35.2958571521,0.4321166682,5.1452220791,0.0416666666666666,1
성수역,2022,3,2022-3,17.0,6.0,0.0,19.0,4.0,23.0,4.8013043416,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4913043479,7.3391304363,0.1304347826,221.426086966,2.0078260889,1.4452173935,2.6739130458,9.8708695685,5.0695652206,4.4319361388,0.7802361308,19.5532930393,0.1059043472,3.8243478336,31.8692422378,0.3825434742,2.5174936987,0.1739130434782608,1
성수역,2022,4,2022-4,15.0,7.0,0.0,21.0,1.0,22.0,6.4572727123,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5454545255,7.045454543,0.1363636364,225.9440908662,1.9090909098,1.552727272,2.545454547,12.9663636351,6.5090909106,3.9383118231,0.7817550003,17.9408586429,0.0291909084,5.7292045494,41.0724315006,0.2502863623,0.1520227331,0.0454545454545454,1
성수역,2023,1,2023-1,15.0,9.0,0.0,24.0,0.0,24.0,6.7108333204,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3250000027,6.6250000024,0.125,213.8812499854,1.7500000004,1.9062499998,2.3749999978,12.8112500038,6.1004166682,2.7444672566,0.5810317095,16.1504492611,0.0544750002,3.6678958279,36.3806116507,0.2077208332,0.023333343,0.0,1
성신여대,2022,1,2022-1,153.0,2.0,0.0,129.0,26.0,155.0,1.1594805181,110.0,21.0,24.0,0.0,59.0,0.0,35.0,21.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,39.8116129075,6.4651612908,0.0580645161,78.7110322774,2.1910064519,1.2719354842,3.6458064522,3.9214285719,2.7619480523,3.4613155942,0.5577513875,9.6930482096,0.7065967741,5.0504201747,16.1906639316,2.3939509674,0.2370921288,0.1677419354838709,0
성신여대,2022,2,2022-2,161.0,0.0,0.0,129.0,32.0,161.0,1.535527949,120.0,21.0,20.0,0.0,62.0,0.0,38.0,21.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,39.8472049701,6.3391304348,0.0559006211,77.3665838575,2.1279875779,1.1021739134,3.5360248449,5.3935403725,3.8580124225,3.4656307334,0.5968740435,10.8246163631,0.7095807272,6.5885229884,20.9331701142,2.3081496469,0.3363354054,0.1987577639751552,0
성신여대,2022,3,2022-3,160.0,0.0,0.0,125.0,35.0,160.0,1.4210624991,127.0,18.0,15.0,0.0,62.0,0.0,40.0,18.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,39.8837500007,6.1325,0.0625,72.1834375001,2.0681625005,0.8070625,3.5949999999,4.6963750006,3.2753125002,3.8900132434,0.5738138562,9.2017038063,0.6711443751,5.6550331937,18.3240276116,2.1520543753,0.0167500004,0.21875,0
성신여대,2022,4,2022-4,170.0,0.0,0.0,137.0,33.0,170.0,1.7481065076,138.0,17.0,15.0,0.0,69.0,0.0,39.0,17.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,40.0229411752,6.0423529408,0.0705882353,71.6914705912,2.0728588239,0.7523529412,3.5835294121,5.2550887578,3.5069822486,3.1833191419,0.5809982237,9.3590732297,0.7291141001,6.5626452877,19.0631892418,2.2438645765,0.0254117649,0.1941176470588235,0
성신여대,2023,1,2023-1,167.0,0.0,0.0,137.0,30.0,167.0,1.5464848475,137.0,15.0,15.0,0.0,66.0,0.0,41.0,15.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,39.9323353299,6.0173652696,0.0718562874,74.263473059,2.1712335332,0.903952096,3.7407185638,5.0488484849,3.5023636362,1.9123355039,0.5394585508,8.8916160231,0.5378598863,5.9467503346,18.8802238002,1.7837503113,0.0217365272,0.1796407185628742,0
송파나루역 1번(송리단길),2022,1,2022-1,11.0,0.0,0.0,10.0,1.0,11.0,4.7363636136,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,41.0636363945,3.1000000082,0.0,159.1554547069,4.8545454612,3.1372727336,5.9545454657,28.5145454453,23.7781818172,5.5318516507,0.1447590965,17.284543236,5e-10,17.8621181977,46.6746899759,2.9e-09,4.6e-09,0.0909090909090909,0
송파나루역 1번(송리단길),2022,2,2022-2,12.0,0.0,0.0,12.0,0.0,12.0,4.9391666495,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,40.4249999861,2.9749999982,0.0,178.4099999715,5.4499999992,3.5533333369,6.1250000021,30.981666669,26.0425000018,5.9934515845,0.0726270858,22.699831494,-1e-10,20.8394845987,51.2473858771,2.9e-09,-1.1e-09,0.0,0
송파나루역 1번(송리단길),2022,3,2022-3,17.0,0.0,0.0,17.0,0.0,17.0,3.6929411653,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,41.4058823396,3.1882352949,0.0,145.9235294273,4.2411764703,2.9947058819,5.2647058821,22.2499999938,18.5570588221,5.3626045247,0.4839820601,15.5383683658,0.4251647065,13.8044254091,35.4608207052,0.904711765,-1.2e-09,0.0,0
송파나루역 1번(송리단길),2022,4,2022-4,21.0,0.0,0.0,20.0,1.0,21.0,3.1452380853,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,41.9857142882,3.0000000006,0.0,144.2028571644,3.9857142875,3.0319047659,5.214285716,23.2752380969,20.1300000025,5.6372941477,0.3688239545,14.1884742103,0.3228047638,17.0358550042,38.26469191,0.6620380968,5.4e-09,0.0476190476190476,0
송파나루역 1번(송리단길),2023,1,2023-1,21.0,0.0,0.0,20.0,1.0,21.0,2.7371428473,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,41.9857142741,2.9999999994,0.0,144.2028571804,3.9857142882,3.4209523828,5.2142857136,19.9138095197,17.1766666649,3.0340247188,0.4257097149,13.1774897623,0.3608428572,13.3688438046,33.2998645018,0.8374809505,6.6e-09,0.0476190476190476,0
수서역,2022,1,2022-1,24.0,0.0,0.0,23.0,1.0,24.0,4.3374999864,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1500000065,4.5000000017,0.5,63.8187500422,2.4712500021,1.4141666689,3.0000000049,9.3191666708,4.9816666691,3.7495125868,0.6137165428,19.3660942959,3.1479791698,3.1374000072,24.2525917142,8.5822083408,4.7e-09,0.0416666666666666,1
수서역,2022,2,2022-2,24.0,0.0,0.0,22.0,2.0,24.0,4.4512499879,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1499999958,4.4999999999,0.5,63.8187499556,2.4712500001,1.4699999999,3.0000000008,10.1545833352,5.7033333352,4.6573945423,0.5634137082,20.770221987,2.5685499996,3.6824666625,29.1803991621,6.974954164,-8.9e-09,0.0833333333333333,1
수서역,2022,3,2022-3,27.0,1.0,0.0,26.0,2.0,28.0,4.116785707,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.47142856,3.9857142852,0.4285714286,71.317857108,3.028928571,1.4003571413,3.4464285705,9.7803571418,5.6635714275,4.516406574,0.4603296067,24.6465188129,2.3487250016,4.2136214179,33.0879392574,6.4984928568,5.6e-09,0.0714285714285714,1
수서역,2022,4,2022-4,28.0,3.0,0.0,31.0,0.0,31.0,5.1203225731,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6387096739,3.8903225787,0.3870967742,75.0703225655,2.8237829672,1.6277419371,3.5000000008,11.5119354836,6.3916129044,3.9719773892,0.4281974195,23.9102515783,2.1556838723,5.0363709678,38.3683283816,6.5461451623,1e-10,0.0,1
수서역,2023,1,2023-1,30.0,3.0,0.0,32.0,1.0,33.0,5.7936363575,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9272727321,4.0545454568,0.3636363636,75.9618181863,2.8179338189,1.7839393953,3.4090909092,12.51939394,6.7257575765,2.9668191887,0.4023677891,24.9587145158,2.1827424251,5.0373348492,38.8130667022,6.6283333337,4.9e-09,0.0303030303030303,1
수유역,2022,1,2022-1,138.0,0.0,0.0,119.0,19.0,138.0,0.7497777762,94.0,29.0,15.0,18.0,32.0,0.0,44.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,41.8572463763,5.5398550724,0.0,77.837448543,1.7471014495,0.431884058,3.0413043473,2.4125925929,1.6628148149,3.1657108058,0.4361529132,9.1870716196,1.0843159421,3.4594873174,9.870835821,3.533705797,0.1427654419,0.1376811594202898,2
수유역,2022,2,2022-2,137.0,0.0,0.0,115.0,22.0,137.0,1.010676689,92.0,30.0,15.0,16.0,35.0,0.0,41.0,30.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,41.6693430691,5.4759124093,0.0,73.5797189795,1.7445255476,0.5158394163,3.0299270078,3.6176691741,2.6069924817,3.3165674744,0.54556292,10.5840630052,0.8991467157,5.7703710156,15.7501222819,2.8220751833,0.9149902796,0.1605839416058394,2
수유역,2022,3,2022-3,141.0,0.0,0.0,111.0,30.0,141.0,1.0537410051,94.0,30.0,17.0,18.0,31.0,0.0,45.0,30.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,41.9078014214,5.4269503548,0.0,76.2943368805,1.756312057,0.6104255317,3.0751773054,3.6186330937,2.5648920866,3.5680127166,0.5705090429,11.5085277656,0.8649354609,5.694163121,15.8617268774,2.8136695031,0.3927885188,0.2127659574468085,2
수유역,2022,4,2022-4,163.0,1.0,0.0,138.0,26.0,164.0,1.1171874982,105.0,36.0,23.0,19.0,33.0,0.0,53.0,36.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0841463416,5.3256097563,0.0,78.5582408564,1.6755304882,0.6017073171,2.9445121952,3.6377499994,2.5205624998,3.2071637073,0.7519546588,10.9672079258,0.9419170731,6.2558630488,16.1464546937,2.6071207317,0.6133912734,0.1585365853658536,2
수유역,2023,1,2023-1,166.0,4.0,0.0,140.0,30.0,170.0,1.170674845,110.0,36.0,24.0,21.0,36.0,0.0,53.0,36.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,41.8599999982,5.3517647058,0.0,76.3611264714,1.7987475294,0.7408235293,3.1997058825,3.7488343563,2.5781595097,2.0922274237,0.5229249119,10.1062810834,0.8894870589,5.7772667354,16.2968797357,2.6370894117,0.7553730658,0.1764705882352941,2
신논현역,2022,1,2022-1,178.0,14.0,0.0,155.0,37.0,192.0,2.1390575902,117.0,75.0,0.0,0.0,66.0,0.0,33.0,18.0,0.0,0.0,18.0,0.0,57.0,0.0,0.0,41.7072916645,5.0692708333,0.0416666667,208.1985822912,7.3674895833,6.344375,8.4468750001,5.4124083768,3.2733507853,24.1905724059,0.9053890522,80.716712958,2.7372853853,25.3833163539,129.7623271753,8.788678614,6.6158899061,0.1927083333333333,2
신논현역,2022,2,2022-2,181.0,14.0,0.0,153.0,42.0,195.0,2.3550259058,119.0,76.0,0.0,0.0,66.0,0.0,33.0,21.0,0.0,0.0,20.0,0.0,55.0,0.0,0.0,41.6789743582,5.1538461539,0.0461538462,208.6866553763,7.3659128204,6.1757435897,8.784102564,6.8925906732,4.5375647668,24.4589445488,1.2124381283,78.8738198648,2.9344281948,18.1014526203,83.8810767509,8.6292938357,7.6341368869,0.2153846153846154,2
신논현역,2022,3,2022-3,181.0,12.0,0.0,156.0,38.0,194.0,2.2821874987,116.0,78.0,0.0,0.0,56.0,0.0,36.0,27.0,0.0,0.0,24.0,0.0,51.0,0.0,0.0,41.1824742254,4.8226804121,0.0309278351,212.2853958684,7.4638298969,5.8185051545,8.9592783501,6.5203125001,4.2381250002,27.0780689069,1.0301259072,64.0700131371,2.7320098093,15.5153178813,72.2774770558,8.1845495053,8.0866466801,0.1958762886597938,2
신논현역,2022,4,2022-4,179.0,12.0,0.0,151.0,40.0,191.0,2.3609189175,115.0,76.0,0.0,0.0,55.0,0.0,36.0,28.0,0.0,0.0,24.0,0.0,48.0,0.0,0.0,41.1670157089,4.7884816758,0.0314136126,185.2966848205,6.4960890054,4.9914659687,8.0947643982,6.7250270267,4.364108108,30.2821208694,0.9733876649,65.2115618529,2.3808282725,17.6735475075,77.2788499096,7.243578011,14.8136529073,0.2094240837696335,2
신논현역,2023,1,2023-1,189.0,12.0,0.0,166.0,35.0,201.0,2.3772820506,119.0,82.0,0.0,0.0,54.0,0.0,38.0,33.0,0.0,0.0,27.0,0.0,49.0,0.0,0.0,41.2124378107,4.7223880599,0.0298507463,184.7810487529,6.4295273632,5.8663681593,8.2144278607,7.6439487177,5.2666666666,17.382604259,0.7857867264,61.3254748499,2.009636816,17.0936168214,80.1780075779,6.3641009949,12.5757228379,0.1741293532338308,2
"신림역 5번(신림동주민센터, 신림동별빛거리)",2022,1,2022-1,21.0,0.0,0.0,17.0,4.0,21.0,1.4238095142,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6000000107,6.2714285752,0.2857142857,50.818571416,1.8142857156,1.0133333341,3.07142857,4.3095238083,2.8857142887,4.3708899943,0.9125749535,14.1381620212,1.359828573,5.8949142841,16.377588517,4.5555285717,7.0787666587,0.1904761904761904,0
"신림역 5번(신림동주민센터, 신림동별빛거리)",2022,2,2022-2,20.0,0.0,0.0,17.0,3.0,20.0,1.9969999866,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7400000205,6.2450000034,0.3,52.7260000604,1.8050000034,1.1045000054,3.1250000057,6.6480000054,4.6510000064,3.9096744984,0.6019545002,18.5530927636,1.2936400045,9.9141400085,27.2684205294,3.9426050038,5.8501150038,0.15,0
"신림역 5번(신림동주민센터, 신림동별빛거리)",2022,3,2022-3,22.0,0.0,0.0,15.0,7.0,22.0,1.954545441,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8090908946,6.154545453,0.2727272727,50.7918181153,1.804545454,1.037727273,3.0227272676,5.8522727244,3.8977272714,4.6868604086,0.4183382294,16.4147789457,1.1319909111,8.1667409061,22.9102415302,3.5295409127,2.4321272748,0.3181818181818182,0
"신림역 5번(신림동주민센터, 신림동별빛거리)",2022,4,2022-4,24.0,0.0,0.0,18.0,6.0,24.0,1.8816666509,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1749999899,5.9499999989,0.25,50.7449999442,1.7875,0.9791666672,2.9375000009,5.6429166658,3.7612499993,3.9725525767,0.4477274587,17.7997401678,1.0139625024,9.1466051657,24.0572585725,2.7175625035,3.2267083432,0.25,0
"신림역 5번(신림동주민센터, 신림동별빛거리)",2023,1,2023-1,23.0,0.0,0.0,19.0,4.0,23.0,1.3504347759,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.817391306,6.0130434815,0.2173913043,48.7904347735,1.7000000015,1.1091304359,2.7826086973,4.2482608705,2.8978260875,2.4564997005,0.6802264376,12.5513493051,0.8502173927,6.7601695662,19.8905717316,2.5962304366,2.4428434836,0.1739130434782608,0
신림역(신림),2022,1,2022-1,77.0,0.0,0.0,67.0,10.0,77.0,0.6942857126,51.0,26.0,0.0,0.0,33.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3675324668,4.7467532469,0.0,61.1384545437,1.7946753254,0.8425974032,2.5948051962,2.3448051947,1.6505194811,4.2454850123,0.4674423641,10.1986304454,1.0215006498,3.992522339,12.8749279256,3.0039636379,0.0171428546,0.1298701298701298,2
신림역(신림),2022,2,2022-2,76.0,0.0,0.0,62.0,14.0,76.0,0.9163157837,49.0,27.0,0.0,0.0,31.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4999999994,4.8065789479,0.0,60.907644743,1.7156578956,0.8500000009,2.4631578956,3.4880263169,2.5717105268,3.9732321585,0.5297700264,11.4382168574,0.8991761846,6.3183403686,19.9054085282,2.3657272376,1.4e-09,0.1842105263157894,2
신림역(신림),2022,3,2022-3,70.0,0.0,0.0,57.0,13.0,70.0,0.8899999971,46.0,24.0,0.0,0.0,30.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8785714239,4.8057142855,0.0,62.233442849,1.6798571432,0.9430000005,2.441428572,3.384776119,2.4947761189,4.0620035719,0.5463134572,11.2488835571,1.0853371439,5.973679284,18.7334017112,2.9773800015,0.0693571436,0.1857142857142857,2
신림역(신림),2022,4,2022-4,69.0,0.0,0.0,53.0,16.0,69.0,0.8726153802,45.0,24.0,0.0,0.0,30.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8956521725,4.8086956525,0.0,62.4194347808,1.6752173917,0.9446376816,2.4478260877,3.3629230774,2.4903076929,3.8616846241,0.4879907249,10.9954539306,0.6778304351,6.7894314503,18.7534615953,1.7094797098,0.0191304376,0.2318840579710145,2
신림역(신림),2023,1,2023-1,70.0,0.0,0.0,51.0,19.0,70.0,0.8062686515,46.0,24.0,0.0,0.0,30.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7571428516,4.8242857144,0.0142857143,62.2591571211,1.6798571423,0.8644285713,2.4557142845,2.9804477599,2.174179104,2.78150901,0.591239629,8.2815011921,0.4034300005,5.6140207143,18.0837461403,1.1476285713,0.0398299928,0.2714285714285714,2
신사역,2022,1,2022-1,111.0,16.0,0.0,102.0,25.0,127.0,0.7944444433,60.0,48.0,19.0,0.0,30.0,0.0,30.0,15.0,0.0,0.0,0.0,19.0,33.0,0.0,0.0,44.5677165361,6.3787401578,0.0708661417,216.1369763845,6.070354331,5.3486614176,12.5442992132,2.7778571429,1.9834126988,16.8863442131,0.7708795038,49.4413255963,0.4113598427,11.0837151968,66.4300092196,1.2403062991,21.7317879606,0.1968503937007874,2
신사역,2022,2,2022-2,116.0,18.0,0.0,103.0,31.0,134.0,1.1293893113,62.0,51.0,21.0,0.0,32.0,0.0,30.0,15.0,0.0,0.0,0.0,21.0,36.0,0.0,0.0,44.8253731376,6.362686568,0.0671641791,213.4848806002,5.9839365675,5.0700000003,12.4445970162,4.2243511459,3.0949618326,17.2261952473,0.7355395228,51.5010042405,0.2732708955,10.5546670968,64.8436720453,0.950534328,20.8229305677,0.2313432835820895,2
신사역,2022,3,2022-3,129.0,15.0,0.0,114.0,30.0,144.0,1.2735714261,70.0,53.0,21.0,0.0,36.0,0.0,34.0,17.0,0.0,0.0,0.0,21.0,36.0,0.0,0.0,44.7645833322,6.170138889,0.0625,199.4005902677,6.3180381943,4.8727083332,11.9005277772,4.3263571431,3.0527857145,17.7673117154,0.7426081459,48.6688112798,0.3244652783,9.7089987836,64.2737826558,1.1232472223,16.3663801235,0.2083333333333333,2
신사역,2022,4,2022-4,129.0,17.0,0.0,118.0,28.0,146.0,1.3031205658,73.0,54.0,19.0,0.0,38.0,0.0,35.0,18.0,0.0,0.0,0.0,19.0,36.0,0.0,0.0,44.0760273983,6.0041095895,0.0616438356,196.6813356259,6.2353310413,4.7593835623,11.7169589046,4.5521276596,3.2490070919,16.0231042077,0.6128901988,51.5650781198,0.3696520547,11.4037392329,65.8827334604,1.1535034251,11.9666648771,0.1917808219178082,2
신사역,2023,1,2023-1,124.0,19.0,0.0,118.0,25.0,143.0,1.2852517956,74.0,54.0,15.0,0.0,41.0,0.0,33.0,18.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,43.7377622388,6.0846153847,0.0769230769,199.0472307747,6.3497622243,5.3984615385,11.8194125873,4.59,3.3047482015,11.1408661397,0.9895786574,48.1610871596,0.1193846156,11.2230495806,75.8661945585,0.4885874126,12.39162437,0.1748251748251748,2
신용산역(용산역),2022,1,2022-1,40.0,3.0,0.0,41.0,2.0,43.0,3.065853655,43.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,42.320930226,4.0558139537,0.0,59.7897394846,2.0337209291,0.6699999989,2.918604649,7.5773170721,4.5114634146,2.9626264819,0.6457807679,9.1964920997,0.1822767432,3.811221158,19.5284769526,0.4990325559,-3.8e-09,0.0465116279069767,3
신용산역(용산역),2022,2,2022-2,43.0,3.0,0.0,37.0,9.0,46.0,3.0562222187,46.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,40.295652173,3.8478260865,0.0,60.2269304387,2.2141304354,0.6371739141,3.2282608699,9.2742222227,6.2180000001,2.97711224,1.7382414139,14.6084032358,0.2299152175,6.9747721725,32.9437966275,0.9223956525,2.4e-09,0.1956521739130435,3
