trdar_nm,year,quarter,class_1_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery),cluster
DMC(디지털미디어시티),2022,1,외식업,41.9528301865,5.2471698121,0.1698113208,40.2902150765,0.1509433962,1.8596226422,0.7932692309,3.4999999995,21.9620754717,5.3137735846,4.2833196241,0.3935676044,7.7381955284,12.8526691486,1.0106283025,0.0711133197,0.9158116035,0.2030358495,3
DMC(디지털미디어시티),2022,2,외식업,42.2528301859,5.2150943395,0.1698113208,39.6398377206,0.2075471698,1.9098113207,0.7392452833,3.650943396,26.2398076915,6.5886538461,3.6946096598,0.5332633972,7.9248713506,14.9145696331,0.7851830193,0.0840237705,1.1781366026,0.1722471701,3
DMC(디지털미디어시티),2022,3,외식업,43.5040816341,5.4204081636,0.1836734694,40.6306408378,0.1428571429,1.953469389,0.6873469394,3.6836734701,24.3738775507,6.3330612248,3.6344588991,0.528276286,8.8675910405,15.0412896177,0.7247387766,0.0910562425,1.1181559202,0.1222897969,3
DMC(디지털미디어시티),2022,4,외식업,44.1562500015,5.5062500006,0.1875,40.0321124909,0.2916666667,1.9212499994,0.586875,3.5312500002,22.8056249998,5.8962500004,3.3566036248,0.5117171047,9.7896680591,15.3916911633,0.5187104177,0.1372346678,1.1346566678,0.0944125006,3
가락시장역,2022,1,외식업,44.2058823542,5.3058823556,0.5294117647,95.744117663,0.2352941176,3.8129411802,2.1323529427,5.9705882377,4.7147058839,3.2594117644,3.8100623558,0.0798002974,22.2365053535,32.3327647106,6.3707058843,-3.4e-09,8.0838705898,2.0465294135,1
가락시장역,2022,2,외식업,43.8999999965,5.0833333325,0.5,95.7416666549,0.2777777778,3.74,2.2044444443,5.9166666675,6.6266666662,4.6366666674,4.1906731725,0.3643740012,25.9947343832,51.6766444405,7.2599444461,-9.2e-09,13.1285222219,2.7106666679,1
가락시장역,2022,3,외식업,43.9000000048,5.0833333343,0.5,95.7416666659,0.1666666667,3.7399999999,2.2361111126,5.9166666668,6.950000006,4.5522222256,4.4023222193,0.4940061682,28.4657576008,53.5854833256,8.8308888916,-2.2e-09,13.5191944435,2.7733888923,1
가락시장역,2022,4,외식업,43.9000000002,5.0833333331,0.5,95.7416666205,0.1111111111,3.7399999983,2.2088888888,5.9166666674,6.8638888893,4.4555555558,3.7238709365,0.3984945018,27.1973039996,56.2812411078,8.0052222227,1.72e-08,14.8655277788,2.6846666684,1
가로수길,2022,1,서비스업,40.8960000074,5.8680000005,0.0,167.0035999877,0.16,4.9370544828,1.2100000008,3.8600000023,0.9243478305,0.4460869597,3.3726026385,0.3244874418,6.0536831983,9.2770924022,4e-10,2.1197268002,3.6904108029,1.9e-09,0
가로수길,2022,1,외식업,41.0500000001,4.7189189193,0.1621621622,114.6092297214,0.0810810811,4.1274999997,4.2543243249,5.8175675675,6.6963513511,5.3718918921,5.3362640938,0.320331514,19.8807692587,38.8551038746,0.747397298,0.0056938944,11.3797565132,0.2247648652,0
가로수길,2022,1,유통업,43.916,6.4520000016,0.12,30.3971999923,0.12,1.4276000007,0.7332000014,1.5756000001,3.4541666663,2.0683333331,3.2454720839,0.1420416804,5.7489367667,11.4625109577,1.7e-09,1.4252119987,3.1242143991,-6e-10,0
가로수길,2022,2,서비스업,40.4148148151,5.8074074074,0.0,151.0048148257,0.2222222222,4.2331985948,0.8653846152,3.38888889,1.1933333345,0.5833333349,3.3816314072,0.1478520378,7.8209435972,10.5154422292,-3e-10,3.4100985137,4.4216574095,8e-10,0
가로수길,2022,2,외식업,42.3720000012,4.7226666671,0.16,116.7224400068,0.08,4.1564666674,4.2222666671,5.8866666673,8.1864000007,6.621866667,6.628265721,0.3185920404,25.9216550324,52.9015423942,0.7076519999,0.8231444848,15.4696763083,0.2302213333,0
가로수길,2022,2,유통업,42.9880000089,6.940000001,0.12,40.1652000114,0.16,1.5796000004,0.6764000015,1.535600002,4.5064000016,2.7372000012,4.1093010009,0.2284227609,8.3452523359,15.2460854022,-3e-10,1.9820799788,4.2844040019,4e-10,0
가로수길,2022,3,서비스업,37.6400000037,4.9000000017,0.0,103.8800000092,0.2,2.8840908995,0.2,2.4166666673,0.8520000017,0.450666668,3.773178569,0.1767600672,6.7957439061,9.4511096687,9e-10,4.5117516076,3.6953200006,6e-10,0
가로수길,2022,3,외식업,41.7576470594,4.537647059,0.1764705882,123.6540352897,0.1058823529,4.2868823537,3.6644705881,5.7705882352,7.0356097572,5.6435365859,5.9277826227,0.4552252357,25.2833846349,45.8563670451,0.4216023534,0.8208257077,12.8435501059,0.1369764711,0
가로수길,2022,3,유통업,42.5999999929,6.7879999993,0.12,43.3331999601,0.28,1.7643999987,0.779599999,1.9156000002,4.5743999981,2.9503999991,4.3212440357,0.2031827611,60.4224323599,18.6522119814,2e-09,75.8552220053,4.752479996,8e-10,0
가로수길,2022,4,서비스업,36.9875000034,4.609375,0.0,116.5443750082,0.4375,3.2725852197,0.1875000019,2.7343750005,0.8778125033,0.4903125025,2.9234428758,0.5828009693,6.756831623,8.8186295065,9e-10,3.242043746,3.6278656261,9e-10,0
가로수길,2022,4,외식업,41.493333334,4.3666666668,0.1666666667,136.8940333288,0.1222222222,4.8665000003,3.9446666664,6.6833333336,7.5771764715,6.086235295,5.1232314104,0.7549011001,24.9324732867,50.7596654448,0.0883500004,0.7683761761,16.4336237788,0.0363922224,0
가로수길,2022,4,유통업,42.3357142927,6.8785714306,0.1071428571,48.9399999906,0.3571428571,2.0553571421,0.981785715,2.7817857134,4.6867857168,2.9375000013,3.88649464,0.291390643,105.0054339536,25.351305344,2e-10,82.9049271,5.8049499975,1.3e-09,0
가산디지털단지,2022,1,서비스업,40.3499999977,5.8500000009,0.0,53.3483332865,0.2222222222,1.6166666666,0.3333333353,3.2499999983,1.4216666678,0.8199999994,1.1377991112,0.3303473893,3.7870793298,8.4399677678,3e-09,1.607955563,1.2234244445,1.3e-09,2
가산디지털단지,2022,1,외식업,42.6561797759,5.3882022472,0.1516853933,107.2637292128,0.1629213483,2.9388307867,1.4194382023,4.4501570846,15.1084745767,4.5492090398,3.7929783596,0.6227910732,11.0643502647,18.5994287124,1.209044382,0.7752522364,0.7907697192,0.1829848314,2
가산디지털단지,2022,1,유통업,44.1666666669,7.0000000017,0.0,31.7474592637,0.2222222222,1.1111111127,0.5000000023,1.4442962977,0.851304349,0.3930434789,1.7962299263,0.1975922604,11.2447680388,4.2715544489,1.1e-09,11.6743560371,0.2001074088,7e-10,2
가산디지털단지,2022,2,서비스업,40.3500000144,5.8500000023,0.0,53.3483333419,0.1111111111,1.6166666701,0.3333333326,3.2500000022,1.6266666681,0.9555555569,1.5785549434,0.2936458893,5.1542849981,10.4896049934,5e-10,2.0910388801,1.2986277778,2e-09,2
가산디지털단지,2022,2,외식업,42.4994444445,5.3022222224,0.15,104.3534100046,0.1444444444,2.9045104448,1.3449444448,4.4190442279,18.4510674158,6.2138202248,3.3982218943,0.7495391167,13.4636887338,24.748097619,0.8411044447,0.7429358729,1.2847134447,0.1317600001,2
가산디지털단지,2022,2,유통업,43.8249999929,7.3250000011,0.0,36.0467249835,0.2083333333,1.0112499994,0.5624999997,1.5415000011,1.0171428579,0.5038095243,2.3149089579,0.057667126,15.6424695895,4.565061257,5e-10,12.0524340884,0.2767291685,1.2e-09,2
가산디지털단지,2022,3,서비스업,40.3500000015,5.8500000003,0.0,53.3483333694,0.2222222222,1.616666667,0.3333333351,3.2500000023,1.7044444477,1.0555555571,1.4858682243,0.3772919467,4.4009218552,10.7863389684,1.5e-09,1.6541055574,1.4395277831,1.1e-09,2
가산디지털단지,2022,3,외식업,42.5455497385,5.3178010472,0.1413612565,107.0180565461,0.1518324607,2.867157487,1.3734554976,4.335451105,17.0406806285,5.70460733,4.0014752882,0.6414488693,13.0053168342,23.5703294939,0.739302618,0.9321367069,1.1223529688,0.13233822,2
가산디지털단지,2022,3,유통업,44.6888888801,7.8222222216,0.0,44.5437555066,0.2592592593,1.1766666658,0.6111111104,1.7035555533,1.3787999997,0.7167999989,2.2470922536,0.3803614819,24.3088448663,5.8530131251,0.0,25.6253012896,0.2629999969,-4e-10,2
가산디지털단지,2022,4,서비스업,41.2149999961,5.3550000016,0.0,53.8045000052,0.2,1.5949999988,0.3000000013,3.0250000011,1.7765000017,1.1409999994,1.2012256462,0.4215007023,4.0330918409,10.3918100018,2.8e-09,1.2961299927,1.4940900001,1.9e-09,2
가산디지털단지,2022,4,외식업,42.2658291449,5.2768844221,0.135678392,106.417632158,0.1708542714,2.8609782913,1.3442929293,4.3637827185,16.1929648238,5.6406532663,3.483590005,0.6717378845,14.0450148192,24.6734473315,0.8767648243,1.0467563267,1.2320414575,0.1840386934,2
가산디지털단지,2022,4,유통업,44.6888888885,7.8222222238,0.0,44.5437555453,0.2962962963,1.1766666686,0.61111111,1.7035555567,1.502000001,0.7384000012,2.2811364447,0.2887947046,28.4113921061,5.9343136933,1e-09,31.6185212491,0.2155407405,1.3e-09,2
강남구청역,2022,1,외식업,38.800000003,4.9880000004,0.24,76.2008000243,0.16,2.8324000015,1.6136000013,3.7400000015,6.4604,3.4928000005,3.3698825222,0.3084064413,21.1867457219,21.539118043,17.4099880006,0.0282160011,3.1386040014,4.7108760017,3
강남구청역,2022,1,유통업,39.2599999968,3.7999999993,0.0,101.578000004,0.2666666667,3.42,1.4326666684,4.799999999,0.9206666648,0.7073333328,1.999553801,1.0948164693,21.5855261336,24.8260153134,1.1e-09,0.9542000188,9.2444819963,2.2e-09,3
강남구청역,2022,2,외식업,37.7250000109,4.2600000027,0.25,79.3210000041,0.1,3.2135000016,1.5920000014,4.0500000008,9.1275000005,5.2365000012,6.0517837013,0.413407402,23.9434999807,31.3297724905,13.4736350006,0.174724986,4.9535799982,2.9625000006,3
강남구청역,2022,2,유통업,39.2749999983,3.6250000016,0.0,97.4856249589,0.1875,3.3687500027,1.4143749978,4.6875000003,1.3837500026,1.0831249997,3.5389239996,0.896675814,24.8703319879,35.6260887221,2e-10,1.1270652639,11.2552443709,0.0,3
강남구청역,2022,3,외식업,36.7826087019,3.5347826103,0.2608695652,82.4899999846,0.0,3.3956521738,1.4999999997,4.2173913029,8.0500000044,4.6543478267,6.2813358273,0.4213267394,18.830400905,31.0808217345,13.5409391319,0.1212695651,4.2853608686,2.4376173927,3
강남구청역,2022,3,유통업,42.5285714318,6.4571428588,0.0,95.7857142807,0.380952381,3.1609999998,1.5366666687,4.8571428578,1.8580000021,1.3635000021,8.0969913372,0.7515056676,23.7784306201,34.9908638569,8e-10,0.8559359466,10.7518938108,0.0,3
강남구청역,2022,4,외식업,36.612499999,3.5000000011,0.25,83.7025000157,0.0416666667,3.4000000021,1.6741666681,4.2500000029,8.3466666684,5.1016666695,5.6598084602,0.4922513339,22.8165774588,33.5917425148,10.6717541681,0.0203208288,5.7575333381,2.153504167,3
강남구청역,2022,4,유통업,42.5285714374,6.4571428597,0.0,95.7857143004,0.2857142857,3.1609999988,1.5709523823,4.8571428594,1.9244444486,1.424444446,6.1902616204,0.8571537634,27.0586545853,29.082979286,1.1e-09,6.0438256785,11.5304395241,1.3e-09,3
강남역,2022,1,서비스업,41.7061797759,6.4219101126,0.0168539326,293.3262185379,0.1685393258,8.4221279771,8.704775281,11.4602235956,6.2594886364,3.8858522729,23.7023930564,0.9515065957,67.4398428029,118.4619198817,0.0,1.9777431851,20.6276326911,1e-10,2
강남역,2022,1,외식업,42.1337078652,4.7438202253,0.1685393258,134.7172438103,0.1123595506,7.2834606741,3.7349438198,9.496719101,14.3990588233,9.6310588237,5.0566444939,0.760015697,38.9004825263,47.5241896585,3.2781377755,2.6487710121,14.1802756402,0.6150646179,2
강남역,2022,1,유통업,37.6749999959,6.258333334,0.0833333333,41.9277999977,0.1944444444,2.5477108339,1.1786111124,4.5732319685,2.2372222227,1.8427777792,4.0385364708000004,0.4126174731,8.6656141951,7.152591891,4e-10,10.2532729708,2.135983556,1.7e-09,2
강남역,2022,2,서비스업,41.5157068068,6.2403141363,0.0157068063,301.503994247,0.1937172775,8.5695747646,8.8295287961,11.7587424086,6.1465968586,3.6509424084,24.9543308174,0.9822121938,74.8025080361,121.0475189075,0.0,0.4989665637,20.5543577859,0.0,2
강남역,2022,2,외식업,41.8680851082,4.8010638301,0.1595744681,140.6502627729,0.170212766,7.2198723412,3.7688297877,9.4515744687,15.9164835171,10.8158241761,5.770639043,0.8691160856,48.9262002893,66.1268496404,2.9732671281,27.7527548518,19.8503397455,0.8269547875,2
강남역,2022,2,유통업,37.5628571411,6.145714286,0.0857142857,42.3569371402,0.3714285714,2.8905025728,1.2291428574,5.3724671664,2.778571427,2.3188571443,4.0572944271,0.3094091439,9.3786459137,9.009032864,-3e-10,3.845277913,2.4956308602,9e-10,2
강남역,2022,3,서비스업,41.4970588236,6.0852941177,0.0147058824,301.9385926461,0.2794117647,8.6999204901,8.6897058822,11.9064696078,5.7272058825,3.3699509805,24.8746311518,1.1258755981,67.2603744468,113.9267172642,1e-10,1.3521695259,17.5525437793,1e-10,2
강남역,2022,3,외식업,40.7390909101,4.5790909092,0.1636363636,137.5472027336,0.2181818182,6.7811518179,3.4406363639,8.7015272733,15.3191666675,10.1679629634,6.9113363723,0.9593439275,42.8795939392,60.9308858923,2.9512761911,2.842389457,16.9102027004,0.8533563638,2
강남역,2022,3,유통업,37.3058823541,6.0911764716,0.0882352941,41.0390235499,0.2058823529,2.9225761767,1.2652941196,5.2863632603,2.7291176485,2.2838235302,4.6115085007,0.3721787659,5.6805694446,9.2921947104,-4e-10,4.6639781185,2.4470682355,8e-10,2
강남역,2022,4,서비스업,41.4780487811,5.9297560977,0.0146341463,299.2501604902,0.2829268293,8.7011403903,8.6477560977,12.1118039025,5.4895024879,3.1782587066,26.4450690146,1.1487017807,63.9650000254,109.2944843758,1e-10,0.6495297041,19.377473415,1e-10,2
강남역,2022,4,외식업,40.9616071428,4.3446428573,0.1428571429,154.7649455377,0.125,7.4877062503,3.6415178573,9.2818571429,15.0217857142,9.8453571429,6.3712698492,0.7915173395,44.9054783573,69.6948480022,3.0835353574,3.2916200432,19.7453384385,0.9387321431,2
강남역,2022,4,유통업,37.2499999984,6.0250000006,0.0833333333,40.0446333147,0.2777777778,2.8102108326,1.1950000008,5.0482319665,2.4538888889,1.9763888896,4.4943983055,0.327320917,9.3792056972,9.4576438856,-1e-10,8.9567420101,2.436366111,0.0,2
강동구청역,2022,1,외식업,51.0785714302,6.8214285723,0.5714285714,147.2453500022,0.2142857143,3.3266071439,2.1196428587,4.3500000009,7.0257142856,3.6242857149,4.5167648935,0.3629562518,14.8035644309,20.3725460024,3.4901821423,2.2e-09,5.3150607155,1.2144250007,1
강동구청역,2022,2,외식업,50.9483871001,7.5419354848,0.5806451613,161.5870903223,0.2580645161,3.4659677432,2.1454838717,5.1387096787,9.2635483901,5.4422580666,5.0916696449,0.5907317112,21.8826873886,30.0273467736,3.2642612914,1.6e-09,9.0966254837,1.2077645169,1
강동구청역,2022,3,외식업,49.7999999976,7.1454545458,0.5454545455,153.0187818094,0.2424242424,3.4559090914,2.1103030302,5.2818181828,9.2657575776,5.5036363646,6.1740425764,1.0094046371,20.1210203624,29.8247054574,3.0692727274,0.0445454522,8.0447115166,0.99429394,1
강동구청역,2022,4,외식업,49.5249999985,6.7156250009,0.53125,144.2674937439,0.21875,3.3920312502,2.0390624998,4.9781250008,9.8453124994,5.4615625007,4.4298596568,0.5804350627,20.295509686,32.0898130924,3.0309562518,0.1237500008,8.9613303124,1.1134375004,1
강동역 4번(강풀만화거리),2022,1,유통업,40.5400000015,4.8200000026,0.0,55.4001200051,0.2,0.8000000013,7e-10,1.5000000016,3.1081818212,1.0736363668,1.0447853345,0.1510060018,9.4435755349,5.2947333352,2.8e-09,1.4025193328,1.7022666677,1.8e-09,1
강동역 4번(강풀만화거리),2022,2,유통업,40.8312499907,5.212499999,0.0,52.5626124757,0.3125,0.7500000016,0.0575000013,1.406250001,2.6358333315,0.8383333362,1.66885819,0.1669656902,5.1631044356,4.4338812477,2.1e-09,1.3904943137,1.0576750013,1.9e-09,1
강동역 4번(강풀만화거리),2022,3,유통업,39.9285714336,5.242857145,0.0,43.7691333412,0.2857142857,0.6714285718,0.1314285728,1.2142857169,1.788947371,0.6510526334,1.8443334795,0.344988906,4.2686376217,4.1215385738,6e-10,1.9413192875,0.878300003,1.3e-09,1
강동역 4번(강풀만화거리),2022,4,유통업,40.8052631612,5.6368421088,0.0,45.9664105247,0.4736842105,0.6315789485,0.1452631593,1.2368421066,1.9888888902,0.7966666678,1.849231791,0.273281106,8.54461727,5.0134301091,-1e-10,1.7469789564,1.1341262658,3e-09,1
강변역(테크노마트),2022,1,유통업,44.1333333336,12.2666666679,0.0,52.9449999852,0.2222222222,0.7613333345,0.7916666672,1.0780000023,0.0575,0.0431250002,7.407002445,0.3337340014,33.5207808409,2.9721694439,1.1e-09,28.8806423368,0.3447055565,1.8e-09,1
강변역(테크노마트),2022,2,유통업,43.7714285926,10.0571428631,0.0,59.132142883,0.2857142857,0.9431428596,1.0178571447,1.2288571462,0.0523076947,0.0430769269,18.8040093614,0.3635279286,35.3945977976,4.6170928599,2.2e-09,52.8268025128,0.9663571439,3.2e-09,1
강변역(테크노마트),2022,3,유통업,45.2411764742,10.141176472,0.0,50.8052941262,0.1764705882,0.7884705907,0.8382352948,1.0531764722,0.0642857181,0.0578571459,10.9795512956,0.1055828253,38.2077109426,2.4196776512,1.5e-09,40.0592622348,0.4893529425,-2e-10,1
강변역(테크노마트),2022,4,유통업,42.6900000063,8.4800000023,0.0,50.9944999891,0.25,0.7652000017,0.5290000026,0.7952000001,0.0818749995,0.0693750004,7.2366906008,0.0823793516,20.1761268482,1.8482749987,8e-10,31.6458673019,0.6492500012,7e-10,1
강서구청,2022,1,외식업,40.3428571474,5.5428571458,0.4285714286,96.284285752,0.1904761905,2.7642857154,0.9961904775,4.7142857145,3.1447619066,1.9361904785,3.4267585254,0.4044940491,13.6722980534,14.9315714359,6.4592666683,0.0209523854,4.4639238116,2.3661476199,1
강서구청,2022,2,외식업,41.2315789445,5.789473684,0.4736842105,95.0931578624,0.1578947368,2.802631579,1.0084210518,4.7894736848,5.5305263154,3.9578947365,3.2527712119,0.3971059477,19.9911214167,30.415146891,5.2933578956,0.0231578944,9.7723732103,2.0525421074,1
강서구청,2022,3,외식업,40.8749999954,5.5400000014,0.45,88.4584999952,0.15,2.6625000004,1.033000002,4.5500000012,4.737499999,3.4330000008,2.8654845027,1.1334551014,17.9241985526,27.281164996,4.9202600003,1.4773750046,8.7496899993,1.7447449995,1
강서구청,2022,4,외식업,41.5173913065,5.0173913046,0.3913043478,84.8769565263,0.1304347826,2.5326086975,0.9669565217,4.2173913052,5.2117391311,3.6156521747,3.665471566,2.2934530436,19.6330755199,28.288932609,7.4543217411,1.2792391297,9.2963521753,2.486613045,1
건대입구역(건대),2022,1,서비스업,39.3142857148,6.7285714302,0.0,74.3939000077,0.0952380952,1.4171428583,1.7857142857,4.4285714311,1.3815000005,1.025000003,1.1940074304,0.4654449049,2.4664769078,3.874189051,2.3e-09,1.4097142852,1.1371471453,3e-10,0
건대입구역(건대),2022,1,외식업,40.6695652196,4.9521739134,0.2173913043,93.979130439,0.1304347826,3.1217391304,0.955797102,6.7173913051,12.1754545467,8.249242425,3.6685803626,1.1785769423,9.6469662189,20.4151955949,2.1609652178,0.000267393,7.5163330583,0.8375971016,0
건대입구역(건대),2022,1,유통업,40.0714285652,9.9428571425,0.0,61.4739999745,0.3333333333,2.3114285706,0.9247619049,4.1428571441,6.4228571442,4.725238097,1.5137825712,0.3904722873,12.2487500465,14.6464025215,0.4331666703,1.8736859981,4.3418685735,0.1789666687,0
건대입구역(건대),2022,2,서비스업,39.9473684243,7.0263157912,0.0,69.8995737034,0.3157894737,1.3873684217,1.9736842118,4.5789473711,1.8133333369,1.3461111126,2.2756422639,0.3004974214,2.5974907332,4.8965178981,2e-10,3.6027894726,1.5615931598,6e-10,0
건대입구역(건대),2022,2,외식업,40.6757142887,4.7128571433,0.2,92.6190000058,0.1571428571,3.1385714291,0.9191428575,6.7500000006,17.8873134338,12.2689552247,4.3209603426,1.5713255865,13.9062376588,30.1303049594,2.2081085713,0.0240542864,11.4127434155,0.8490785717,0
건대입구역(건대),2022,2,유통업,40.0714285824,9.9428571455,0.0,61.4740000127,0.1904761905,2.3114285725,0.9285714298,4.1428571449,7.4542857181,5.5890476222,1.6957945722,0.492659953,14.5514731459,16.7897073396,0.4211714283,2.0648917164,4.6764804795,0.1449904771,0
건대입구역(건대),2022,3,서비스업,40.2352941315,7.1352941205,0.0,76.7648176728,0.2941176471,1.367058825,2.2058823534,4.7941176506,2.0940000051,1.534666669,3.4161034176,0.7489712379,3.1239458883,5.5613682445,1.8e-09,6.1748823538,1.4961000017,2.7e-09,0
건대입구역(건대),2022,3,외식업,40.9853333301,4.5679999998,0.2,103.4709333265,0.1866666667,3.1986666668,1.0822666667,6.7599999996,15.6909333327,10.8782666665,4.487305253,0.8158555873,13.1199930911,28.6522461181,1.7897160003,0.0240839988,10.5419165332,0.6517373335,0
건대입구역(건대),2022,3,유통업,37.0150000027,6.9150000015,0.0,56.7001999995,0.15,2.117000002,0.6750000019,4.5500000019,5.1370000005,4.1235000017,2.2460421512,0.5461068009,8.5051648055,11.6894165034,0.5599550006,5.6e-09,3.7882164517,0.1811100012,0
건대입구역(건대),2022,4,서비스업,40.0399999887,6.9800000004,0.0,99.5334599807,0.3333333333,1.3599999994,2.5000000009,5.0999999982,2.9353846151,2.100769229,2.656568602,0.3533879352,3.4956169278,7.9979546642,9e-10,9.2923333297,2.2089680011,1.6e-09,0
건대입구역(건대),2022,4,외식업,41.8222222242,4.7481481483,0.1851851852,108.8311111052,0.1234567901,3.2222222223,1.1266666669,6.6296296301,14.7356790131,9.907160494,4.2428426303,0.5909471359,13.4812701105,29.0432044942,1.1683037035,0.0377475303,11.4018097535,0.467238272,0
건대입구역(건대),2022,4,유통업,37.4428571451,7.2857142862,0.0,56.5973333068,0.2857142857,2.0733333338,0.6428571444,4.404761905,4.9233333337,3.9204761925,1.511560429,0.5249788107,9.1403446133,10.9328347613,0.6197809502,0.0047619013,3.9001919066,0.2101333339,0
경의선책거리,2022,1,서비스업,38.3000000066,4.4714285745,0.0,45.9671428644,0.1428571429,1.3500000011,0.3809523834,1.1428571444,1.0016666672,0.531111112,5.0091411449,0.1421677646,1.1747782387,5.2894047667,1.2e-09,0.2262857142,1.6155071467,1.7e-09,0
경의선책거리,2022,2,서비스업,37.8578947442,4.6894736849,0.0,47.5468421266,0.3684210526,1.4184210569,0.4342105273,1.1578947388,1.9226315839,1.3973684224,3.6428717892,0.3958223166,1.2526194291,7.1396286928,4.1e-09,0.1577894753,2.4064444756,1.7e-09,0
경의선책거리,2022,3,서비스업,37.6000000111,4.8166666687,0.0,48.4683333608,0.3888888889,1.4583333352,0.4583333358,1.1666666691,1.3511111147,0.7894444462,3.5417920015,0.2536897782,1.1975014516,6.7344111174,1.2e-09,0.0281333376,2.1907055562,3e-10,0
경의선책거리,2022,4,서비스업,37.7000000105,4.8812500016,0.0,50.1256250488,0.3125,1.453125003,0.515624998,1.0625000033,1.7766666706,1.1773333372,3.175044814,0.2599488772,1.4219061387,7.4661906399,1e-10,0.1938929414,2.9258625052,1.7e-09,0
경희대학교(경희대),2022,1,외식업,41.8666666518,6.0833333323,0.0,132.503333291,0.1111111111,1.7166666657,0.639444446,3.4166666656,3.1193333301,2.4559999994,2.1422983858,1.0449107246,9.177860549,14.1331440451,0.1878055557,-1e-10,3.3120555563,0.0503611129,0
경희대학교(경희대),2022,2,외식업,42.0684210617,6.0684210537,0.0,128.9505263172,0.2105263158,1.7842105266,0.6189473693,3.5000000028,6.4793750007,5.1125000013,3.7218527374,1.5525493163,14.2396055268,28.9391600009,0.1563947385,1.5e-09,8.9397355268,0.0317894751,0
경희대학교(경희대),2022,3,외식업,42.4142857244,6.0428571453,0.0,122.860000004,0.0952380952,1.9000000016,0.5600000013,3.6428571442,6.1635000028,4.8415000022,3.4815386192,0.9101926679,14.7627096658,30.9049841451,0.0947142872,4e-10,10.3262639054,0.0205238112,0
경희대학교(경희대),2022,4,외식업,41.794736848,6.1736842133,0.0,129.8978947672,0.0526315789,1.8157894742,0.5221052653,3.3947368449,5.2289473694,4.0210526329,4.2383061588,1.0557726329,15.0560696828,30.5032835828,0.0726315791,-3.1e-09,11.0511595291,0.0225263182,0
광화문역,2022,1,외식업,46.3200000015,5.8900000006,0.0,64.029011659,0.0833333333,1.662625,1.3831666671,2.2850000003,9.3653333342,2.9863333341,2.0596993499,0.6416766839,8.0755840997,19.1510174658,0.2034766667,0.5492183343,2.4521500006,0.0315833339,3
광화문역,2022,2,외식업,45.5213114757,6.1295081972,0.0,68.7091491773,0.131147541,1.8822540985,1.4370491807,2.7065573775,13.1736206901,5.0462068967,2.6633947549,0.7671115902,9.6500780816,26.6408056401,0.10790164,0.642708197,2.9983440986,0.0319180332,3
광화문역,2022,3,외식업,43.8524590185,5.6393442624,0.0,63.6670967159,0.0819672131,1.8100819673,1.4727868859,3.0180327873,16.2754237287,6.0861016954,3.119540476,0.5018713447,10.4818716386,26.1144663767,0.1071475419,0.6378559015,2.4373036069,0.0079098364,3
광화문역,2022,4,외식업,43.168333334,5.7266666671,0.0,65.7997149995,0.1666666667,1.8233750004,1.4924999999,3.1016666664,15.6439285706,5.7701785718,2.9455810005,0.6439144669,10.2924336026,23.2476816676,0.0516133329,0.9072736682,2.1092851672,2e-10,3
교대역(법원.검찰청),2022,1,서비스업,41.7769230756,6.0692307692,0.0769230769,121.9996692218,0.2820512821,2.8470769228,2.686153847,5.3461538469,4.8105128203,2.2994871797,13.1519213344,0.4130422307,13.0915800516,28.9178346107,1.2e-09,0.1105897456,3.8314353838,5e-10,2
교대역(법원.검찰청),2022,1,외식업,43.7127659604,4.3000000009,0.1276595745,126.8565957537,0.1489361702,3.1588723414,1.7006382991,4.5978723412,5.9348936183,2.8665957449,3.9869339372,0.336895979,11.0459650205,18.8890077245,1.1658446812,-5e-10,1.578708511,0.292068085,2
교대역(법원.검찰청),2022,2,서비스업,41.7769230791,6.0692307709,0.0769230769,121.9996692315,0.2564102564,2.8470769242,2.6861538466,5.3461538464,4.5874358984,2.1933333339,15.0037926174,0.6385702061,14.2102971545,27.4637338482,1.5e-09,0.1227015387,3.3131510259,0.0,2
교대역(법원.검찰청),2022,2,외식업,43.8547169833,3.983018869,0.1132075472,124.428679245,0.2075471698,3.0729622642,1.5566037742,4.5867924535,9.0105660381,4.2645283023,4.3884650201,0.374411567,11.6858288502,24.5279236811,1.2326037369,0.0035188688,2.0988081141,0.3150603778,2
교대역(법원.검찰청),2022,3,서비스업,41.9800000016,6.2933333336,0.0666666667,123.6217133365,0.2888888889,3.0508000003,2.6060000004,5.6333333338,4.4654761925,2.2066666674,14.0421186675,0.4463788444,13.3497553121,24.5606742213,-4e-10,0.19468889,2.9897711114,4e-10,2
교대역(법원.검찰청),2022,3,외식업,43.612068966,3.7431034489,0.1206896552,115.53844827,0.2068965517,3.1002931039,1.5163793105,4.7517241382,10.2517543855,4.6489473686,3.9411575688,0.4672885172,11.1326668448,20.952345429,1.5198310358,1.1e-09,1.8265281893,0.3962517247,2
