trdar_nm,year,quarter,class_2_name,average(age),average(duration),average(is_franchise),average(business_square_size),average(is_risky),average(monthly_rental_fee),average(regular_employees_count),average(rental_deposit),average(sum_customer_cnt),average(sum_new_customer_cnt),average(sum_purchase_card),average(sum_purchase_cash),average(sum_purchase_invoice),average(sum_sales_card),average(sum_sales_delivery),average(sum_sales_invoice),average(sum_weekend_sales_card),average(sum_weekend_sales_delivery)
학동사거리,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,4,전문유통,45.6714285791,7.0571428589,0.0,197.8486285642,0.3333333333,2.8792857154,1.6071428588,6.7142857174,0.6549999997,0.4219999983,5.061204432,0.725382716,49.3412199204,17.5183504767,2e-09,42.5876630969,2.6186761909,1.4e-09
학동역,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,4,한식,,,,,,,,,,,,,,,,,,
학동역,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,4,카페,,,,,,,,,,,,,,,,,,
학동역,2022,4,일식,,,,,,,,,,,,,,,,,,
학동역,2022,4,양식,,,,,,,,,,,,,,,,,,
학동역,2022,4,술집,,,,,,,,,,,,,,,,,,
학동역,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2023,1,술집,,,,,,,,,,,,,,,,,,
학동역,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2023,1,양식,,,,,,,,,,,,,,,,,,
학동역,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,1,카페,,,,,,,,,,,,,,,,,,
학동역,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,2,전문유통,45.6714285423,7.0571428567,0.0,195.7814285519,0.5714285714,3.8792857154,1.8328571509,7.8571428596,0.731666663,0.4749999963,5.2634019902,0.1995714304,55.8508462664,16.657585692,-3.1e-09,54.1812442922,3.1631428584,1.9e-09
학동역,2023,2,한식,,,,,,,,,,,,,,,,,,
학동역,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2023,2,카페,,,,,,,,,,,,,,,,,,
학동역,2023,2,일식,,,,,,,,,,,,,,,,,,
학동역,2023,2,양식,,,,,,,,,,,,,,,,,,
학동역,2023,2,술집,,,,,,,,,,,,,,,,,,
학동역,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2023,1,전문유통,45.6714285653,7.0571428558,0.0,197.8486285668,0.2857142857,2.8792857153,1.8328571431,6.7142857139,0.6938888865,0.4305555552,3.3602592848,0.3252137638,39.3613855845,17.0197952332,-1.2e-09,62.6727314288,3.1173285736,5e-10
학동역,2023,1,한식,,,,,,,,,,,,,,,,,,
학동역,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2023,1,일식,,,,,,,,,,,,,,,,,,
학동역,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,3,전문유통,45.6714285693,7.0571428575,0.0,197.8486285624,0.2857142857,2.8792857149,1.6071428576,6.7142857141,0.5861904745,0.3642857138,4.9393256183,0.6515246201,53.7836419412,22.1486152358,1e-10,50.157730803,3.7194904788,1.4e-09
학동역,2022,3,한식,,,,,,,,,,,,,,,,,,
학동역,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,1,전문유통,47.0833333348,6.7333333357,0.0,223.1256222486,0.1666666667,3.1952777798,1.8750000007,7.5555555611,0.7116666676,0.4283333342,5.4804600035,0.5636402783,43.2799627304,23.1040188965,1.3e-09,46.9545555621,3.0719555608,3e-09
학동역,2022,1,한식,,,,,,,,,,,,,,,,,,
학동역,2022,1,카페,,,,,,,,,,,,,,,,,,
학동역,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2022,1,일식,,,,,,,,,,,,,,,,,,
학동역,2022,1,술집,,,,,,,,,,,,,,,,,,
학동역,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,1,양식,,,,,,,,,,,,,,,,,,
학동역,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2022,2,양식,,,,,,,,,,,,,,,,,,
학동역,2022,2,술집,,,,,,,,,,,,,,,,,,
학동역,2022,3,카페,,,,,,,,,,,,,,,,,,
학동역,2022,3,일식,,,,,,,,,,,,,,,,,,
학동역,2022,3,양식,,,,,,,,,,,,,,,,,,
학동역,2022,3,술집,,,,,,,,,,,,,,,,,,
학동역,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
학동역,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
학동역,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
학동역,2022,2,전문유통,46.5631578859,6.8526315797,0.0,215.7147999664,0.2631578947,3.0086842104,1.7763157903,7.1052631559,0.703157894,0.4399999995,4.6111224725,0.4407921073,54.968456897,22.8419805217,1.9e-09,45.732305263,3.3702421083,1.7e-09
학동역,2022,2,한식,,,,,,,,,,,,,,,,,,
학동역,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
학동역,2022,2,카페,,,,,,,,,,,,,,,,,,
학동역,2022,2,일식,,,,,,,,,,,,,,,,,,
학동역,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,1,술집,,,,,,,,,,,,,,,,,,
합정역,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,4,전문유통,,,,,,,,,,,,,,,,,,
합정역,2022,4,한식,45.7833333312,4.8500000019,0.0,68.4000500076,0.1111111111,3.9916666678,0.5688888887,5.9166666674,7.6077777808,6.115000002,3.3592508891,0.4112395581,19.582253281,36.0669983404,1.6206277805,2.1e-09,10.4304033397,0.5241611123
합정역,2022,4,양식,,,,,,,,,,,,,,,,,,
합정역,2022,4,카페,,,,,,,,,,,,,,,,,,
합정역,2022,4,일식,39.8714285735,4.5571428583,0.1428571429,67.3642857155,0.1428571429,2.1428571442,1.9271428579,2.8571428624,8.5289473667,6.9736842105,6.1504895742,1.0131561916,22.303857638,41.179100007,0.3879523817,0.1642857201,14.2363619081,0.1678095245
합정역,2022,4,술집,,,,,,,,,,,,,,,,,,
합정역,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2023,1,양식,,,,,,,,,,,,,,,,,,
합정역,2023,2,전문유통,,,,,,,,,,,,,,,,,,
합정역,2023,1,카페,,,,,,,,,,,,,,,,,,
합정역,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,2,한식,45.7833333345,4.8500000018,0.0,68.4000500443,0.1666666667,3.9916666664,0.4733333385,5.9166666681,6.9783333333,5.5466666726,3.954490999,0.2729106703,15.320687299,30.4789333218,1.1939000088,-9e-10,9.5724499934,0.4257333404
합정역,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2023,2,카페,,,,,,,,,,,,,,,,,,
합정역,2023,2,일식,39.8714285652,4.557142861,0.1428571429,67.3642856359,0.1428571429,2.1428571465,2.0000000009,2.8571428672,7.763333329,6.3133333391,5.721096854,0.9928995758,16.4146424492,36.1884571633,0.1342857151,1.1285714332,15.1226285857,0.0638571461
합정역,2023,2,양식,,,,,,,,,,,,,,,,,,
합정역,2023,2,술집,,,,,,,,,,,,,,,,,,
합정역,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2023,1,전문유통,,,,,,,,,,,,,,,,,,
합정역,2023,1,한식,45.7833333281,4.8499999999,0.0,68.4000499859,0.1111111111,3.9916666679,0.4683333351,5.9166666685,6.726111112,5.3783333339,2.6961844449,0.3385447792,16.1095058769,31.3564861106,1.4490111135,-4.3e-09,8.2504499998,0.4076388906
합정역,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2023,1,일식,39.8714285688,4.5571428577,0.1428571429,67.3642856864,0.1428571429,2.1428571433,2.000000001,2.8571428566,8.3188888929,6.8894444438,3.0801770495,0.8372509527,16.7629219065,37.7444476171,0.1319047634,6.7e-09,12.3708904779,0.0370476206
합정역,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,3,전문유통,,,,,,,,,,,,,,,,,,
합정역,2022,3,한식,45.7833333495,4.8500000034,0.0,68.400050044,0.1111111111,3.9916666708,0.608888891,5.9166666727,7.605555557,6.181111114,2.8576630037,0.3327541682,17.853159391,32.015133342,1.6372277778,2.4e-09,8.9939000018,0.6605111114
합정역,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,1,전문유통,,,,,,,,,,,,,,,,,,
합정역,2022,1,한식,46.5571428452,4.6142857126,0.0,67.3186142516,0.1428571429,3.65,0.4923809519,5.2142857135,5.1133333327,4.02047619,2.1204645241,0.2947331425,11.2717466505,18.8880528412,1.1961695254,-1.9e-09,5.6230590427,0.4487390484
합정역,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2022,1,카페,,,,,,,,,,,,,,,,,,
합정역,2022,1,양식,,,,,,,,,,,,,,,,,,
합정역,2022,1,술집,,,,,,,,,,,,,,,,,,
합정역,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,1,일식,40.468421057,4.6684210562,0.1578947368,66.6710526789,0.1052631579,2.1473684235,1.8321052651,2.9473684251,7.1736842147,5.7847368445,6.821245161,0.5762017386,16.5834702843,35.745234226,1.2246684218,-8e-10,12.1901000041,0.4185894756
합정역,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,2,양식,,,,,,,,,,,,,,,,,,
합정역,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2022,3,카페,,,,,,,,,,,,,,,,,,
합정역,2022,3,일식,39.8714285839,4.5571428603,0.1428571429,67.3642857315,0.0952380952,2.1428571454,1.9271428587,2.8571428589,7.6320000056,6.2295000033,5.718576004,1.2630216681,18.9057919501,38.6916952373,0.3817619054,0.0785714274,13.2372142854,0.1490476205
합정역,2022,3,양식,,,,,,,,,,,,,,,,,,
합정역,2022,2,술집,,,,,,,,,,,,,,,,,,
합정역,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
합정역,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
합정역,2022,3,술집,,,,,,,,,,,,,,,,,,
합정역,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
합정역,2022,2,전문유통,,,,,,,,,,,,,,,,,,
합정역,2022,2,한식,46.5571428667,4.6142857161,0.0,67.3186143083,0.1428571429,3.6500000021,0.4585714287,5.2142857148,6.7114285764,5.4019047635,2.661415862,0.2442188566,15.3338258128,27.7513366733,0.9687047624,-8e-10,7.8935952425,0.3693000014
합정역,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
합정역,2022,2,카페,,,,,,,,,,,,,,,,,,
합정역,2022,2,일식,39.8714285835,4.5571428576,0.1428571429,67.3642857444,0.0,2.1428571448,1.9271428576,2.8571428592,8.0014285721,6.5914285733,5.6065430974,0.809476524,20.3563768513,44.9155857136,0.9903571445,-4.3e-09,15.3615809507,0.3812380964
합정역,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,양식,36.2000000017,4.4625000007,0.0,52.3062499777,0.25,1.4424999994,1.8741666661,1.9374999979,7.0613043491,5.1382608704,3.6237808311,0.8410610839,17.2763961207,33.8110848266,0.2692875007,1.0147496675,16.7064442053,0.133416668
해방촌 남동측,2022,4,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,양식,36.1999999917,4.4625000012,0.0,52.3062499598,0.2083333333,1.4424999995,3.0212500003,1.9374999973,7.1657142835,5.1942857143,2.5397506658,0.8291882507,14.4389190628,31.6211681152,0.0448374998,0.033333329,14.4846687474,0.0201375008
해방촌 남동측,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,양식,36.6285714594,4.6000000052,0.0,53.7057143505,0.2857142857,1.5200000053,3.4528571476,2.0714285761,8.1028571599,5.7057142985,3.5381068645,0.7219505728,18.0951721577,39.3352750082,0.0224714316,0.3488571489,21.1528714335,0.0060571473
해방촌 남동측,2023,2,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2023,1,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,양식,35.8684210524,5.052631581,0.0,55.7200000014,0.1052631579,1.4484210535,2.0000000013,2.0526315828,6.2989473695,4.4521052649,3.9329159493,0.529841317,12.7475876379,26.8381836834,0.474621054,3.7e-09,12.4895647391,0.1703105276
해방촌 남동측,2022,1,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,양식,36.2000000008,4.4625000003,0.0,52.3062500102,0.0833333333,1.4425000012,2.1175000004,1.9375000017,9.3245833377,7.0804166694,5.2078460832,0.8182149996,19.1376563337,40.1940966765,0.3576291681,6e-10,18.7733145863,0.1503500011
해방촌 남동측,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,일식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,양식,36.2000000009,4.4625,0.0,52.306249996,0.1666666667,1.4425000004,2.0825000006,1.9374999995,8.3045833317,6.3075000007,5.3972049196,0.6542273341,15.7821943259,36.0714606235,0.3203958339,0.0595833337,16.9743543755,0.1466833337
해방촌 남동측,2022,3,술집,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,전문유통,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,한식,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,2,카페,,,,,,,,,,,,,,,,,,
해방촌 남동측,2022,3,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,술집,49.1199999986,8.5000000017,0.0,55.6109999872,0.3333333333,1.4900000012,0.6340000003,1.7999999978,3.8511111066,3.4466666663,2.2175880684,0.2473714047,7.7449404353,14.5982333112,0.2130400014,-5.5e-09,5.1791866592,0.0781666666
홍대 걷고싶은 거리,2023,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,카페,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,일식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,술집,50.1833333247,10.6000000011,0.0,56.3425000009,0.1666666667,1.4250000028,0.5549999999,2.2500000033,3.9375000029,3.4416666673,3.7385020015,0.2065536679,4.6947291676,14.3476027722,0.149683333,5.8e-09,5.7048944395,0.0635388891
홍대 걷고싶은 거리,2022,4,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,패스트푸드,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,일식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,패스트푸드,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,카페,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,일식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,술집,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,2,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,패스트푸드,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,카페,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2023,1,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,4,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,술집,48.1999999977,9.3857142876,0.0,50.7792857557,0.2380952381,1.5928571447,0.4285714301,2.0714285714,3.2094444468,2.8627777777,2.9013839544,0.1324669538,4.5026715767,13.5758052499,0.2091333356,-5e-10,5.6743633392,0.0654523829
홍대 걷고싶은 거리,2022,3,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,패스트푸드,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,카페,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,일식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,술집,48.1999999933,9.3857142844,0.0,56.3164285533,0.1428571429,1.811904764,0.4285714307,2.5476190506,1.5115000002,1.3585000005,1.9359032392,0.1701370484,2.8483068574,6.7480407579,0.1892666675,2.1e-09,2.7604538073,0.0749380973
홍대 걷고싶은 거리,2022,1,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,교육서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,1,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,패스트푸드,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,카페,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,일식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,양식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,베이커리/디저트,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,"예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,술집,48.7950000058,9.7500000008,0.0,53.9482500177,0.2,1.4725000021,0.4995000013,2.1250000005,3.7199999999,3.2473333363,3.2654915015,0.2152482998,5.2466347978,14.260681514,0.183280002,0.0,5.5074415045,0.0495600011
홍대 걷고싶은 거리,2022,3,건강/의료 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,3,개인 서비스업,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,전문유통,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,한식,,,,,,,,,,,,,,,,,,
홍대 걷고싶은 거리,2022,2,패스트푸드,,,,,,,,,,,,,,,,,,
